,T14,T17,T23,T46,T60,T62,T66,T72,T79,T88,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0,0,0,0,0.0,0.018045174974152894,63
1,0,0,0,0,0,1,0,0,1,0,0.0,0.025743191633030762,8
2,0,0,0,0,0,0,0,0,1,0,0.0,0.026429065416705873,5
3,0,0,0,0,0,0,0,0,0,0,0.0,0.027583620688762127,1
4,0,0,0,0,1,0,0,0,0,0,0.0,0.02759798220231692,3
5,0,0,1,0,0,0,0,0,0,0,0.0,0.027698126813424928,3
6,0,0,0,0,0,0,0,1,0,0,0.0,0.027970930100084317,2
7,0,0,0,1,0,1,0,0,0,0,0.0,0.02807010604110579,4
8,0,0,1,0,0,1,0,0,0,0,0.0,0.028130070081489947,1
9,0,0,0,0,0,0,1,0,0,0,0.0,0.028192810740901512,3
10,0,0,0,1,0,0,0,0,0,0,0.0,0.028217433160715257,2
11,1,0,0,0,0,0,0,0,0,0,0.0,0.029322049797636515,1
12,0,0,0,0,0,1,1,0,0,0,0.0,0.031546471439210196,2
13,1,0,0,0,0,1,0,0,0,0,0.0,0.03249276814300352,1
14,0,0,0,0,0,1,0,0,0,1,0.0,0.03475462296677012,1
