,T10,T15,T2,T25,T43,T52,T72,T76,T82,T86,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.0166147013289106,22
1,0,0,0,0,0,0,0,1,0,0,0.0,0.018672995088239903,6
2,0,0,0,0,0,0,0,0,0,0,0.0,0.01872934832067066,5
3,0,0,0,0,0,0,0,0,1,0,0.0,0.01900103361573003,5
4,0,1,0,0,0,0,0,0,0,0,0.0,0.019300975807839304,8
5,0,0,0,0,0,0,1,0,0,0,0.0,0.01930574581098833,25
6,1,0,0,0,0,0,0,0,0,0,0.0,0.019496154887990884,4
7,0,0,0,1,0,0,0,0,0,0,0.0,0.01973589062873738,4
8,0,0,0,0,1,0,0,0,0,0,0.0,0.01973888217986215,4
9,0,0,0,0,0,1,0,0,0,0,0.0,0.020655093710841746,5
10,0,0,1,0,0,0,0,0,0,0,0.0,0.02177411356116367,3
11,0,0,0,0,0,0,0,1,0,1,0.0,0.025451049085053124,1
12,0,1,0,0,0,0,0,0,0,1,0.0,0.025941323026530065,1
13,0,0,0,0,0,0,1,0,0,1,0.1,0.027864342354780074,1
14,0,0,0,0,0,0,1,1,0,0,0.0,0.026828682477324593,2
15,0,0,0,0,1,0,0,0,1,0,0.0,0.027068166108059746,1
16,1,0,0,0,0,0,1,0,0,0,0.0,0.027772396441179067,1
17,0,0,0,0,0,1,1,0,0,0,0.0,0.029681184409609093,1
18,0,1,0,0,0,0,0,0,1,0,0.1,0.027317418295119657,1
