,T12,T22,T35,T36,T40,T57,T64,T75,T81,T83,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.010706015980203723,22
1,0,0,0,0,0,0,1,0,0,0,0.0,0.011533247066841475,15
2,0,0,0,0,0,0,0,1,0,0,0.0,0.011701427820647382,18
3,1,0,0,0,0,0,0,0,0,0,0.0,0.012680339915469137,3
4,0,0,1,0,0,0,0,0,0,0,0.0,0.013065967031051125,12
5,0,0,0,0,0,1,0,0,0,0,0.0,0.013409535482206894,7
6,0,1,0,0,0,0,0,0,0,0,0.0,0.014118540314989492,4
7,0,0,0,0,0,0,0,0,1,0,0.0,0.014167393594007871,4
8,0,0,0,0,1,0,0,0,0,0,0.0,0.014296327596310655,1
9,0,0,0,1,0,0,0,0,0,0,0.0,0.01481250745788338,3
10,0,0,0,0,0,0,0,0,0,1,0.0,0.015154432338481133,3
11,0,0,1,0,0,0,1,0,0,0,0.0,0.021168762412493308,1
12,0,0,0,0,1,0,0,1,0,0,0.0,0.023515591223756436,1
13,0,0,0,0,0,0,0,1,0,1,0.0,0.02487194111620617,1
14,0,0,0,0,1,0,0,0,1,0,0.0,0.02671845263774668,1
15,1,0,0,0,1,0,0,0,0,0,0.0,0.027128132272272776,1
16,0,1,0,0,0,1,0,0,0,0,0.0,0.02725784420172104,1
17,1,1,0,0,0,0,0,0,0,0,0.0,0.02738683154067299,1
18,0,0,0,0,0,1,0,0,0,0,0.1,0.013409535482206894,1
