,T27,T32,T33,T35,T41,T42,T45,T52,T62,T80,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.019360806525030853,66
1,0,0,0,0,0,0,0,0,0,1,0.0,0.02112851279041683,20
2,0,0,0,0,0,0,0,0,1,1,0.0,0.026396578551674103,1
3,0,0,0,0,0,0,0,0,0,0,0.0,0.029037284801076136,1
4,1,0,0,0,0,0,0,0,0,0,0.0,0.02926485761159383,1
5,0,0,0,0,0,0,1,0,1,0,0.0,0.029813850705671257,3
6,1,0,0,0,0,0,0,0,0,1,0.0,0.031239719372190854,1
7,0,0,0,0,0,0,0,1,0,0,0.0,0.03133018182074031,1
8,0,0,0,0,1,0,0,0,0,1,0.0,0.03155318734275535,1
9,0,0,1,0,0,0,0,0,1,0,0.0,0.031584772352792286,1
10,0,0,0,0,1,0,0,0,1,0,0.0,0.03160265932240555,1
11,1,0,0,0,0,0,0,0,1,0,0.0,0.03177023335014868,1
12,0,0,1,0,0,0,1,0,0,0,0.0,0.03878492159622482,1
13,0,1,0,0,0,0,1,0,1,0,0.0,0.049897655710995616,1
