,T1139,T1368,T1421,T1439,T147,T1629,T173,T200,T647,T931,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0,0,0,1,0.0,0.06104252433252588,14
1,0,0,0,1,0,1,0,0,0,1,0.0,0.06210678225907282,12
2,0,0,0,0,0,1,1,0,0,1,0.0,0.06211401542612479,9
3,0,0,0,1,0,0,1,0,0,1,0.0,0.06279572723702094,2
4,1,0,0,0,0,1,0,0,0,1,0.0,0.06318982873467292,6
5,0,0,0,1,0,0,0,0,0,1,0.0,0.06351224065372393,7
6,0,0,0,0,0,0,1,0,0,1,0.0,0.06351327051978338,2
7,1,0,0,1,0,0,0,0,0,1,0.0,0.06377246500587944,9
8,1,0,0,0,0,0,1,0,0,1,0.0,0.06377421950268901,2
9,0,0,1,0,0,1,0,0,0,1,0.0,0.06457472789247495,4
10,1,0,0,0,0,0,0,0,0,1,0.0,0.0646940433895695,2
11,0,0,1,1,0,0,0,0,0,1,0.0,0.06545566401797671,2
12,0,0,1,0,0,0,1,0,0,1,0.0,0.06545725179285708,5
13,1,0,1,0,0,0,0,0,0,1,0.0,0.06647121352143534,1
14,0,0,1,0,0,0,0,0,0,1,0.0,0.06679733372898077,3
15,0,0,0,1,0,1,1,0,0,0,0.0,0.06719020883714083,2
16,0,0,0,1,0,1,0,0,0,0,0.0,0.06736313702403943,3
17,0,0,0,0,0,1,1,0,0,0,0.0,0.06736988605903012,3
18,1,0,0,1,0,1,0,0,0,0,0.0,0.06834134198820355,1
19,1,0,0,0,0,1,0,0,0,0,0.0,0.06872505431102045,1
20,0,0,1,1,0,1,0,0,0,0,0.0,0.06985934912465387,3
21,0,0,1,0,0,1,1,0,0,0,0.0,0.0698666560684655,2
22,0,0,0,1,0,0,1,0,0,0,0.0,0.07019302885403647,1
23,0,0,1,0,0,1,0,0,0,0,0.0,0.07066315277478477,1
24,0,1,0,1,0,0,0,0,0,1,0.0,0.07408405515691534,1
25,0,0,0,0,0,1,0,0,0,0,0.0,0.07801107654107395,1
26,1,0,1,0,0,0,1,0,0,0,0.1,0.07219212851243761,1
