,T1063,T1165,T1239,T1355,T614,T622,T625,T852,T912,T995,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,0,0,0,0,0,0.0,0.0499373816983777,36
1,1,0,0,0,0,0,0,0,1,0,0.0,0.051482700033740295,17
2,1,1,0,0,0,0,0,0,0,0,0.0,0.05187140376360266,12
3,0,0,1,0,0,0,0,0,1,0,0.0,0.05498353522140384,11
4,1,0,0,0,0,0,0,0,0,0,0.0,0.05540316365462549,4
5,0,1,1,0,0,0,0,0,0,0,0.0,0.05664161813284989,5
6,0,1,0,0,0,0,0,0,1,0,0.0,0.05709628101310904,1
7,0,0,1,0,0,0,0,0,0,0,0.0,0.05751625744810061,4
8,1,0,0,1,0,0,0,0,0,0,0.0,0.06027165121687859,1
9,1,0,1,0,0,0,0,0,1,0,0.0,0.060908300127818865,1
10,1,0,0,0,1,0,0,0,0,0,0.0,0.06412387843257493,1
11,1,0,0,0,0,0,1,0,0,0,0.0,0.06414088630788795,1
12,1,0,0,1,0,0,0,0,1,0,0.0,0.0670883739153018,1
13,0,0,1,0,1,0,0,0,0,0,0.0,0.06761939593382531,1
14,1,0,0,0,0,0,0,1,1,0,0.0,0.06809474315164743,1
15,0,1,0,0,1,0,0,0,0,0,0.0,0.0700797635259407,1
16,0,0,0,0,0,0,0,0,1,1,0.0,0.0718145640383026,1
17,1,0,0,0,0,0,0,0,1,1,0.1,0.07074646335786343,1
