,index,time,rate
0,1003,64529.0,0.1666666666666666
1,1004,72218.0,0.1666666666666666
2,1005,62458.0,0.5454545454545454
3,1006,65706.0,0.6363636363636364
4,1009,73296.0,0.6363636363636364
5,1010,72748.0,0.375
6,1011,70258.0,1.0
7,1012,65224.0,0.3333333333333333
8,1013,63487.0,0.8181818181818182
9,1014,63898.0,0.1666666666666666
10,1017,71854.0,1.0
11,1019,61541.0,1.0
12,1023,72901.0,0.2857142857142857
13,1024,73033.0,0.375
14,1025,77773.0,0.2857142857142857
15,1027,61478.0,0.5555555555555556
16,1028,64072.0,0.1428571428571428
17,1035,73280.0,0.1428571428571428
18,1036,73213.0,0.1428571428571428
19,1037,73403.0,0.1428571428571428
20,1042,75620.0,0.1428571428571428
21,1043,69945.0,0.1428571428571428
22,1044,67669.0,0.1428571428571428
23,1045,74953.0,0.1428571428571428
24,1047,98518.0,0.375
25,1048,57672.0,0.375
26,1049,63636.0,0.2857142857142857
27,1051,49434.0,0.2857142857142857
28,1053,67313.0,0.1666666666666666
29,1054,62199.0,0.1666666666666666
30,1055,67465.0,0.2857142857142857
31,1059,74612.0,0.1666666666666666
32,1060,73766.0,0.1666666666666666
33,1064,71030.0,0.5555555555555556
34,1065,74044.0,0.375
35,1067,73454.0,1.0
36,1069,75507.0,0.8571428571428571
37,1070,71455.0,1.0
38,1071,74619.0,1.0
39,1077,117682.0,0.6
40,1078,100383.0,0.6
41,1080,107799.0,0.6
42,1086,108785.0,0.5333333333333333
43,1087,105447.0,0.5882352941176471
44,1088,109576.0,0.7058823529411765
45,1091,107015.0,0.5333333333333333
46,1092,101461.0,0.7333333333333333
47,1093,102905.0,0.5333333333333333
48,1094,103962.0,0.6875
49,1095,111163.0,0.6875
50,1097,104997.0,0.5333333333333333
51,1098,104035.0,0.5333333333333333
52,1100,100020.0,0.6875
53,1105,101495.0,0.5333333333333333
54,1110,76002.0,0.5333333333333333
55,1112,104782.0,0.5333333333333333
56,1113,100698.0,0.6470588235294118
57,1114,100580.0,0.5882352941176471
58,1115,69823.0,0.7058823529411765
59,1116,99663.0,0.6470588235294118
60,1117,99793.0,0.5625
61,1118,102548.0,0.5333333333333333
62,1119,69458.0,0.9444444444444444
63,1122,104723.0,0.75
64,1125,105713.0,0.5333333333333333
65,1126,101399.0,0.5333333333333333
66,1127,104515.0,0.5333333333333333
67,1128,103172.0,0.5333333333333333
68,1129,105012.0,0.5333333333333333
69,1130,104695.0,0.5333333333333333
70,1131,103135.0,0.5333333333333333
71,1134,104306.0,0.5333333333333333
72,1136,100712.0,0.6666666666666666
73,1142,105522.0,0.5333333333333333
74,1143,102071.0,0.7894736842105263
75,1148,103064.0,0.7058823529411765
76,1150,102245.0,0.6
77,1153,96128.0,0.7777777777777778
78,1154,101976.0,0.7333333333333333
79,1155,101865.0,0.6
80,1156,102039.0,0.7777777777777778
81,1158,46318.0,0.631578947368421
82,1162,103913.0,0.631578947368421
83,1164,101177.0,0.6875
84,1167,105072.0,0.6
85,1168,101061.0,0.6
86,1169,106758.0,0.9
87,1170,101633.0,0.7777777777777778
88,1174,103158.0,0.6
89,1175,80217.0,0.6
90,1176,78276.0,0.5294117647058824
91,1177,102668.0,0.5294117647058824
92,1179,104466.0,0.5625
93,1182,104512.0,0.6
94,1184,100840.0,0.6666666666666666
95,1186,102254.0,0.5625
96,1187,82861.0,0.5625
97,1191,105916.0,0.7368421052631579
98,1192,104668.0,0.5625
99,1195,56779.0,0.2
100,1199,69753.0,0.5555555555555556
101,1200,74257.0,0.2
102,1201,116216.0,0.4285714285714285
103,1202,127168.0,0.4285714285714285
104,1203,103127.0,0.4285714285714285
105,1204,102494.0,0.4285714285714285
106,1205,74784.0,0.4285714285714285
107,1206,102403.0,0.4285714285714285
108,1207,101898.0,0.4285714285714285
109,1209,106221.0,0.4285714285714285
110,1210,101543.0,0.4285714285714285
111,1211,101081.0,0.4285714285714285
112,1212,104987.0,0.4285714285714285
113,1215,105606.0,0.4285714285714285
114,1216,103016.0,0.4285714285714285
115,1217,104756.0,0.4285714285714285
116,1226,127310.0,0.75
117,1229,110236.0,1.0
118,1230,110715.0,1.0
119,1231,130785.0,1.0
120,1238,105329.0,1.0
121,1242,128500.0,1.0
122,1243,84936.0,0.3
123,1244,82883.0,0.1428571428571428
124,1245,60266.0,0.1428571428571428
125,1248,77593.0,0.3333333333333333
126,1255,57261.0,0.0714285714285714
127,1256,55237.0,0.4444444444444444
128,1257,53786.0,0.0588235294117647
129,1258,57905.0,0.0588235294117647
130,1259,59444.0,0.5714285714285714
131,1260,58866.0,0.6111111111111112
132,1265,57125.0,0.5384615384615384
133,1268,55844.0,0.3333333333333333
134,1269,61646.0,0.1739130434782608
135,1272,56391.0,1.0
136,1273,55516.0,0.2941176470588235
137,1275,59344.0,0.5833333333333334
138,1276,55118.0,1.0
139,1278,56481.0,0.3333333333333333
140,1279,59550.0,0.1111111111111111
141,1280,62873.0,0.1428571428571428
142,1283,70271.0,0.2777777777777778
143,1290,568769.0,0.3571428571428571
144,1291,97915.0,0.9333333333333332
145,1292,58163.0,0.8571428571428571
146,1297,72168.0,0.8333333333333334
147,1298,73068.0,0.8333333333333334
148,1299,96651.0,0.4
149,1305,585825.0,0.6
150,1307,71426.0,0.2333333333333333
151,1308,70784.0,0.2068965517241379
152,1309,2459.0,0.4
153,1310,70920.0,0.4166666666666667
154,1311,70029.0,0.2333333333333333
155,1312,70708.0,0.2333333333333333
156,1315,72720.0,0.2666666666666666
157,1316,71511.0,0.3714285714285714
158,1318,69238.0,0.4
159,1319,72907.0,0.5714285714285714
160,1320,73361.0,0.5121951219512195
161,1322,71562.0,0.4117647058823529
162,1323,71767.0,0.4444444444444444
163,1326,71318.0,0.4864864864864865
164,1327,72551.0,0.5135135135135135
165,1328,70794.0,0.4722222222222222
166,1329,70751.0,0.4594594594594595
167,1332,71054.0,0.4166666666666667
168,1335,71522.0,0.4210526315789473
169,1336,72753.0,0.4210526315789473
170,1337,70954.0,0.5686274509803921
171,1338,70987.0,0.8837209302325582
172,1339,71852.0,0.3333333333333333
173,1340,71939.0,0.3333333333333333
174,1341,70801.0,0.3529411764705882
175,1342,70761.0,0.5416666666666666
176,1344,71348.0,0.3333333333333333
177,1345,70416.0,0.3529411764705882
178,1346,72239.0,0.5833333333333334
179,1347,71335.0,0.4444444444444444
180,1350,72107.0,0.3333333333333333
181,1351,71853.0,0.4054054054054054
182,1354,72070.0,0.6222222222222222
183,1355,70361.0,0.3714285714285714
184,1359,71622.0,0.4054054054054054
185,1361,71631.0,0.5769230769230769
186,1362,72555.0,0.5833333333333334
187,1364,72923.0,0.4473684210526316
188,1365,75554.0,0.2307692307692307
189,1367,86314.0,0.25
190,1368,92666.0,0.25
191,1380,70876.0,0.2307692307692307
192,1383,72297.0,0.25
193,1384,76549.0,0.25
194,1385,75307.0,0.25
195,1391,75298.0,0.25
196,1394,77054.0,0.25
197,1395,76109.0,0.3076923076923077
198,1396,74707.0,0.3076923076923077
199,1397,70578.0,0.3076923076923077
200,1398,73319.0,0.1818181818181818
201,1399,72055.0,0.3076923076923077
202,1401,69949.0,0.3076923076923077
203,1402,69908.0,0.3076923076923077
204,1403,71073.0,0.1818181818181818
205,1409,77497.0,0.3636363636363636
206,1410,76972.0,0.2666666666666666
207,1413,72778.0,0.4375
208,1418,77330.0,1.0
209,1419,73944.0,0.5
210,1421,77421.0,0.625
211,1428,75571.0,0.25
212,1430,22795.0,0.25
213,1432,73217.0,0.7692307692307693
214,1434,71334.0,0.25
215,1437,88283.0,0.4166666666666667
216,1438,55873.0,0.1111111111111111
217,1440,71786.0,0.5
218,1442,76917.0,0.5454545454545454
219,1443,71155.0,0.7
220,1444,55580.0,0.6363636363636364
221,1449,55867.0,1.0
222,1451,629884.0,1.0
223,1457,643262.0,1.0
224,1458,626355.0,1.0
225,1461,82681.0,0.7777777777777778
226,1465,74634.0,0.9166666666666666
227,1466,79495.0,0.5833333333333334
228,1467,55935.0,0.6153846153846154
229,1469,72239.0,0.8823529411764706
230,1470,80976.0,1.0
231,1471,58264.0,0.9333333333333332
232,1473,5023.0,0.8297872340425532
233,1474,573624.0,0.4
234,1477,563338.0,0.75
235,1480,569947.0,0.375
236,1481,572906.0,0.4
237,1482,552023.0,0.3448275862068966
238,1485,607655.0,0.2941176470588235
239,1488,576489.0,0.4285714285714285
240,1490,579153.0,0.4782608695652174
241,1495,625228.0,0.1111111111111111
242,1496,610386.0,0.1111111111111111
243,1498,621773.0,0.125
244,1499,588011.0,0.125
245,1500,629582.0,0.125
246,1501,289074.0,0.4666666666666667
247,1502,569702.0,1.0
248,1503,585975.0,0.3333333333333333
249,1504,543168.0,0.5882352941176471
250,1505,574320.0,0.2
251,1506,575512.0,0.2727272727272727
252,1507,582875.0,0.6
253,1512,572128.0,0.125
254,1513,594957.0,0.4166666666666667
255,1514,596250.0,0.3
256,1517,574926.0,0.4615384615384615
257,1518,571872.0,0.2222222222222222
258,1520,557342.0,0.5
259,1523,560295.0,0.3846153846153846
260,1525,588797.0,0.3529411764705882
261,1527,90944.0,0.5625
262,1529,601046.0,0.5
263,1530,589226.0,0.4838709677419355
264,1532,598791.0,1.0
265,1534,611787.0,0.3157894736842105
266,1538,602849.0,0.5454545454545454
267,1542,614656.0,0.25
268,1547,57801.0,0.1428571428571428
269,1549,59006.0,0.1428571428571428
270,1550,61630.0,0.1428571428571428
271,1553,59287.0,0.1428571428571428
272,1556,59048.0,0.1428571428571428
273,1558,59181.0,0.1428571428571428
274,1559,59793.0,0.1428571428571428
275,1560,56245.0,0.1428571428571428
276,1561,57405.0,0.1428571428571428
277,1562,60543.0,0.1428571428571428
278,1566,61081.0,0.25
279,1568,58421.0,0.1428571428571428
280,1569,57081.0,0.1428571428571428
281,1570,60147.0,0.1428571428571428
282,1571,668665.0,0.8333333333333334
283,1572,23889.0,0.3809523809523809
284,1574,609832.0,0.3636363636363636
285,1576,560772.0,0.625
286,1577,564456.0,0.5
287,1578,138469.0,1.0
288,1579,572425.0,0.4864864864864865
289,1581,586876.0,0.375
290,1587,590740.0,0.5625
291,1590,599868.0,0.4
292,1595,611583.0,0.4
293,1599,293464.0,0.6428571428571429
294,1601,60422.0,0.4285714285714285
295,1602,58383.0,1.0
296,1608,89523.0,0.4166666666666667
297,1611,538383.0,0.3636363636363636
298,1613,97029.0,0.9333333333333332
299,1616,60723.0,0.1428571428571428
300,1617,60745.0,0.6666666666666666
301,1620,61905.0,0.75
302,1622,61279.0,0.4
303,1624,551963.0,0.6666666666666666
304,1625,562651.0,0.8461538461538461
305,1626,582264.0,0.6153846153846154
306,1627,695419.0,1.0
307,1628,715169.0,1.0
308,1632,728997.0,1.0
309,1633,578420.0,0.4615384615384615
310,1634,60914.0,0.2
311,1635,571988.0,0.4166666666666667
312,1638,71617.0,0.5
313,1639,603207.0,0.75
314,1643,59057.0,0.25
315,1644,585388.0,0.5
316,1645,574220.0,0.5454545454545454
317,1647,587727.0,0.6153846153846154
318,1649,66251.0,1.0
319,1650,64387.0,1.0
320,1651,593688.0,1.0
321,1652,62265.0,0.2
322,1653,64234.0,1.0
323,1656,62898.0,0.5
324,1659,61682.0,0.4
325,1660,657202.0,1.0
326,1662,168640.0,1.0
327,598,54856.0,0.1428571428571428
