,T148,T156,T206,T21,T260,T276,T281,T283,T65,T94,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,1,0,0,0,0.0,0.0036412860589186144,38
1,0,0,0,0,0,0,0,0,0,0,0.0,0.004403202593178819,23
2,0,0,0,0,0,0,0,1,0,0,0.0,0.006926333352365053,8
3,0,0,0,0,0,1,0,0,0,0,0.0,0.007494182453157765,2
4,1,0,0,0,0,0,0,0,0,0,0.0,0.007572451435056021,3
5,0,0,0,0,0,0,0,0,1,0,0.0,0.007714934813966678,1
6,0,0,0,0,1,0,0,0,0,0,0.0,0.007731983162931543,6
7,0,0,0,0,0,0,0,0,0,1,0.0,0.0077728835959527,6
8,0,0,0,1,0,0,0,0,0,0,0.0,0.0078078097458813105,7
9,0,0,1,0,0,0,0,0,0,0,0.0,0.009810292530089271,3
10,0,0,0,0,0,0,1,1,0,0,0.0,0.013457372387595437,1
11,0,0,0,0,0,0,1,0,1,0,0.0,0.013636091318159054,1
12,0,0,0,0,0,1,0,0,0,1,0.0,0.01780441348857535,1
