,T135,T149,T156,T170,T176,T246,T272,T44,T46,T86,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.00019050720861076164,32
1,0,0,0,0,0,0,0,0,0,1,0.0,0.0033952978536541042,8
2,1,0,0,0,0,0,0,0,0,0,0.0,0.003455407991454234,6
3,0,0,0,0,0,1,0,0,0,0,0.0,0.003532358818249881,8
4,0,0,0,0,0,0,0,0,1,0,0.0,0.0035388112415099416,10
5,0,0,0,0,1,0,0,0,0,0,0.0,0.003578747853871043,9
6,0,1,0,0,0,0,0,0,0,0,0.0,0.003598673661425465,6
7,0,0,0,1,0,0,0,0,0,0,0.0,0.003613325554363161,5
8,0,0,0,0,0,0,1,0,0,0,0.0,0.004572734355649156,6
9,0,0,0,0,0,0,0,1,0,0,0.0,0.005420212188460546,2
10,0,0,0,0,0,0,0,0,1,0,0.1,0.0035388112415099416,1
11,1,1,0,0,0,0,0,0,0,0,0.0,0.013536889155523976,1
12,0,0,0,0,1,0,0,0,1,0,0.0,0.013690356746440095,1
13,0,1,0,0,0,0,0,0,1,0,0.0,0.013710946111563968,1
14,0,0,0,1,1,0,0,0,0,0,0.0,0.013852065310693037,1
15,0,1,0,0,0,0,1,0,0,0,0.0,0.015229216237867568,1
16,0,1,0,0,0,0,0,1,0,0,0.0,0.01627880744137963,1
17,0,0,1,0,0,0,0,0,1,0,0.0,0.017454552431579284,1
