,T1,T103,T143,T144,T18,T183,T217,T248,T264,T87,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,4.760015040171151e-05,34
1,0,0,0,0,0,0,0,0,0,1,0.0,0.0033390120127812627,7
2,0,0,0,0,0,0,0,0,1,0,0.0,0.0033782645287119425,6
3,0,0,0,0,0,0,1,0,0,0,0.0,0.003378834478287955,7
4,0,0,1,0,0,0,0,0,0,0,0.0,0.0033805802927975802,4
5,0,1,0,0,0,0,0,0,0,0,0.0,0.0033866289344870737,9
6,0,0,0,0,1,0,0,0,0,0,0.0,0.003423560702210543,10
7,1,0,0,0,0,0,0,0,0,0,0.0,0.003470424576182726,5
8,0,0,0,0,0,1,0,0,0,0,0.0,0.003472337832563062,12
9,0,0,0,0,0,0,0,1,0,0,0.0,0.006266431491803482,1
10,0,0,0,1,0,0,0,0,0,0,0.0,0.006710674470947738,1
11,1,0,0,0,0,0,0,0,0,0,0.1,0.003470424576182726,2
12,1,0,0,0,1,0,0,0,0,0,0.1,0.013640804567525141,1
13,1,0,0,0,0,0,0,0,1,0,0.0,0.013474498227702561,1
