,T102,T170,T175,T204,T211,T259,T34,T36,T68,T9,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0027663773357653586,47
1,0,0,1,0,0,0,0,0,0,0,0.0,0.003656282626950353,26
2,0,0,0,0,1,0,0,0,0,0,0.0,0.006049157359126357,3
3,0,0,0,0,0,0,0,0,1,0,0.0,0.006082156011709104,5
4,0,0,0,0,0,1,0,0,0,0,0.0,0.006087700457342539,1
5,0,0,0,1,0,0,0,0,0,0,0.0,0.006097734639775115,3
6,0,1,0,0,0,0,0,0,0,0,0.0,0.006131921135035924,1
7,1,0,0,0,0,0,0,0,0,0,0.0,0.006150580563927099,3
8,0,0,0,0,0,0,0,0,0,1,0.0,0.006479326910169193,2
9,0,0,0,0,0,0,1,0,0,0,0.0,0.0067462710493609015,2
10,0,0,0,0,0,0,0,1,0,0,0.0,0.009353644377105006,2
11,0,0,1,0,0,0,0,0,0,0,0.1,0.003656282626950353,2
12,0,0,1,0,0,0,0,0,1,0,0.1,0.013664476895357928,1
13,0,1,1,0,0,0,0,0,0,0,0.0,0.01410232388802938,1
14,1,0,0,0,1,0,0,0,0,0,0.0,0.016111130009360614,1
