,T10,T118,T132,T133,T135,T154,T202,T237,T260,T57,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0001360188225794975,33
1,0,0,0,1,0,0,0,0,0,0,0.0,0.0033960250538750073,6
2,0,0,0,0,1,0,0,0,0,0,0.0,0.003412780254664313,5
3,0,0,0,0,0,0,1,0,0,0,0.0,0.0034176683566439965,7
4,0,0,1,0,0,0,0,0,0,0,0.0,0.0034398368058089985,10
5,0,0,0,0,0,0,0,0,0,1,0.0,0.0034646620793644103,5
6,0,0,0,0,0,1,0,0,0,0,0.0,0.0034695280704638526,8
7,0,1,0,0,0,0,0,0,0,0,0.0,0.003471593291346894,5
8,0,0,0,0,0,0,0,0,1,0,0.0,0.003492899034717066,9
9,0,0,0,0,0,0,0,1,0,0,0.0,0.0034941730576041586,6
10,1,0,0,0,0,0,0,0,0,0,0.0,0.006800442814154411,2
11,0,0,0,0,0,0,0,0,0,1,0.1,0.0034646620793644103,2
12,0,0,0,0,0,0,1,0,1,0,0.0,0.013444100874243341,1
13,0,0,0,0,0,0,0,0,1,1,0.0,0.013490456650297349,1
