,T105,T122,T170,T226,T245,T256,T28,T31,T44,T75,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,3.9948225956910535e-05,39
1,0,1,0,0,0,0,0,0,0,0,0.0,0.0033714760642909064,9
2,0,0,0,0,1,0,0,0,0,0,0.0,0.003375659607595444,3
3,0,0,0,0,0,0,0,0,0,1,0.0,0.003378616679249256,6
4,0,0,0,0,0,1,0,0,0,0,0.0,0.0033790157606607965,5
5,0,0,1,0,0,0,0,0,0,0,0.0,0.003398653744715882,2
6,0,0,0,1,0,0,0,0,0,0,0.0,0.0034207007307283906,3
7,1,0,0,0,0,0,0,0,0,0,0.0,0.003449646321858026,20
8,0,0,0,0,0,0,0,0,1,0,0.0,0.003958849807697423,4
9,0,0,0,0,0,0,0,1,0,0,0.0,0.003959057390438793,4
10,0,0,0,0,0,0,1,0,0,0,0.0,0.006698522162090569,1
11,0,0,0,0,0,0,0,1,0,0,0.1,0.003959057390438793,2
12,1,1,0,0,0,0,0,0,0,0,0.0,0.013451086168249412,1
13,1,0,1,0,0,0,0,0,0,0,0.0,0.013593605053854091,1
