,T1315,T1471,T1493,T1495,T15,T1532,T1655,T168,T27,T284,T500,T536,T55,T593,T662,T683,T703,T769,T783,T864,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.027381788917607945,8
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0274597657941822,9
2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.027669200830294144,14
3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.028049559919688643,6
4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02824112440538972,6
5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.02829363403283709,5
6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.028485500059297737,2
7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.028660727777659472,2
8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.028785776556802208,2
9,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.02885334177104038,2
10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.02899023095181572,1
11,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.029206746479449028,2
12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.029393121395688948,3
13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.028785776556802208,1
14,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02967256765294325,2
15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.029393121395688948,1
16,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02992795339463276,1
17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.03019636873719885,2
18,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03068089214015394,1
19,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.03112041624907812,2
20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.0274597657941822,1
21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.031194289167008747,1
22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03125214269580589,2
23,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03140453363096099,1
24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.031441701901551336,1
25,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03146668421152011,1
26,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03158793586231603,1
27,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03160099993694655,1
28,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.031715973751008375,1
29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.03172991691108841,1
30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.03177137929373143,1
31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0319605126220229,1
32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.031194289167008747,1
33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.028485500059297737,1
34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0327143284566417,1
35,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.028485500059297737,1
36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.03276578972106231,2
37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.032773398276598045,1
38,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.03317732547139967,1
39,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.033468527659224936,1
40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.033881965398389294,1
41,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03511452636570219,1
42,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03515732176969147,1
43,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.03669691244641972,1
44,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.036711337507491185,1
45,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.03184416694961768,1
