,T11,T153,T17,T199,T202,T24,T27,T46,T51,T56,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,1.7896278133221837e-05,45
1,0,0,0,0,1,0,0,0,0,0,0.0,0.003336485527980544,5
2,0,0,0,0,0,0,0,0,0,1,0.0,0.003349460164113069,2
3,0,0,0,0,0,0,0,0,1,0,0.0,0.003354192277639052,10
4,0,0,1,0,0,0,0,0,0,0,0.0,0.003389430592727097,3
5,0,0,0,1,0,0,0,0,0,0,0.0,0.003389434679837362,8
6,0,0,0,0,0,0,0,1,0,0,0.0,0.0034582975387316603,6
7,0,0,0,0,0,1,0,0,0,0,0.0,0.0035380258845406063,4
8,0,0,0,0,0,0,1,0,0,0,0.0,0.0036798335411880358,6
9,0,1,0,0,0,0,0,0,0,0,0.0,0.003915672069567367,7
10,1,0,0,0,0,0,0,0,0,0,0.0,0.006683758063336642,4
