,T104,T118,T134,T162,T20,T245,T261,T272,T7,T85,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,7.640454442897109e-05,38
1,0,0,0,0,1,0,0,0,0,0,0.0,0.003384901885280296,9
2,0,0,0,0,0,0,1,0,0,0,0.0,0.0034063006786228677,8
3,0,0,0,0,0,0,0,0,1,0,0.0,0.0034087340957761206,3
4,0,1,0,0,0,0,0,0,0,0,0.0,0.003410515913474716,3
5,1,0,0,0,0,0,0,0,0,0,0.0,0.0034143596584048728,4
6,0,0,0,0,0,1,0,0,0,0,0.0,0.0034205535174606314,3
7,0,0,1,0,0,0,0,0,0,0,0.0,0.003453041154730022,13
8,0,0,0,1,0,0,0,0,0,0,0.0,0.0035438740017764377,8
9,0,0,0,0,0,0,0,1,0,0,0.0,0.004251197222842153,4
10,0,0,0,0,0,0,0,0,0,1,0.0,0.006732830976665879,1
11,0,0,0,0,0,1,0,0,0,0,0.1,0.0034205535174606314,1
12,0,0,0,0,0,0,0,0,0,1,0.1,0.006732830976665879,2
13,0,0,0,0,0,0,0,1,0,0,0.1,0.004251197222842153,1
14,0,0,1,0,0,0,0,0,1,0,0.0,0.013461447928545296,1
15,0,1,0,0,1,0,0,0,1,0,0.1,0.030067955400630467,1
