,T102,T142,T146,T154,T164,T257,T282,T3,T78,T97,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,7.919425978200332e-05,44
1,0,0,0,0,0,0,0,0,1,0,0.0,0.0033801149387607246,6
2,0,0,0,0,0,1,0,0,0,0,0.0,0.0034110111402819985,9
3,0,0,0,0,1,0,0,0,0,0,0.0,0.003462616024743202,18
4,0,0,0,1,0,0,0,0,0,0,0.0,0.003464182325655412,4
5,0,0,0,0,0,0,1,0,0,0,0.0,0.0035319254997309988,6
6,0,1,0,0,0,0,0,0,0,0,0.0,0.0035900063205860804,3
7,1,0,0,0,0,0,0,0,0,0,0.0,0.0048528768611508614,3
8,0,0,0,0,0,0,0,1,0,0,0.0,0.006051093435394247,1
9,0,0,1,0,0,0,0,0,0,0,0.0,0.006737894962254514,4
10,0,0,0,1,0,0,0,0,0,0,0.1,0.003464182325655412,1
11,0,1,0,0,0,0,0,0,1,0,0.0,0.013584869971368499,1
