,T1105,T1173,T1185,T1187,T1642,T1661,T238,T294,T73,T83,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,1,0,0,0,0,0.0,0.04210258657857217,18
1,0,0,1,0,0,1,0,0,0,0,0.0,0.0421054646343737,27
2,0,0,0,1,0,1,0,0,0,0,0.0,0.04268245193483391,18
3,1,0,0,0,0,1,0,0,0,0,0.0,0.04338674091460493,10
4,0,0,0,0,0,1,0,0,0,0,0.0,0.044264360892622714,5
5,0,0,0,0,1,1,0,0,0,0,0.0,0.04440558175305387,9
6,0,1,1,0,0,1,0,0,0,0,0.0,0.04934214060730054,1
7,1,1,0,0,0,1,0,0,0,0,0.0,0.05034868710989786,1
8,0,1,0,1,0,0,0,0,0,0,0.0,0.050812717307611915,1
9,0,0,1,1,0,0,0,0,0,0,0.0,0.0508149408638018,1
10,0,0,0,0,0,1,1,0,0,0,0.0,0.05088583803474555,2
11,1,1,0,0,0,0,0,0,0,0,0.0,0.051575184115571104,1
12,0,0,1,0,1,0,0,0,0,0,0.0,0.051700840989136465,1
13,1,0,0,1,0,0,0,0,0,0,0.0,0.05229493697612146,2
14,0,0,0,0,0,1,0,0,0,1,0.0,0.053111029240819306,1
15,0,1,0,0,0,1,0,0,0,1,0.0,0.05804599242250094,1
16,0,0,0,1,0,1,0,0,0,1,0.0,0.058574135558937174,1
