,T1403,T34,T367,T410,T614,T625,T786,T813,T867,T870,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0.0,0.011629824364431217,30
1,0,0,0,0,0,0,0,0,0,0,0.0,0.013115664756781071,15
2,0,0,0,0,0,0,0,0,1,0,0.0,0.014869111997645106,15
3,0,1,0,0,0,0,0,0,0,0,0.0,0.01526163617750339,7
4,0,0,0,0,1,0,0,0,0,0,0.0,0.016360906727838603,2
5,0,0,0,0,0,1,0,0,0,0,0.0,0.016378704090998952,7
6,0,0,0,0,0,0,0,0,0,1,0.0,0.017275258105119096,7
7,0,0,1,0,0,0,0,0,0,0,0.0,0.017342385094480123,2
8,1,0,0,0,0,0,0,0,0,0,0.0,0.01748815131580116,3
9,0,0,0,0,0,0,1,0,0,0,0.0,0.0177856266644544,1
10,0,0,0,1,0,0,0,0,0,0,0.0,0.017826685226540823,8
11,0,0,0,0,0,0,0,1,0,1,0.0,0.02697067196335181,1
12,0,0,1,0,0,0,0,1,0,0,0.0,0.027025514609287586,1
13,0,0,0,0,0,0,0,1,0,0,0.1,0.011629824364431217,1
