,T1,T14,T3,T30,T4,T43,T48,T5,T56,T62,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.014437309506114077,82
1,0,0,0,0,1,0,0,0,0,1,0.0,0.02212018648627596,4
2,0,0,0,0,0,0,0,0,1,1,0.0,0.02245817999556849,3
3,0,0,0,0,0,0,0,1,0,1,0.0,0.02253931694244164,2
4,0,0,0,0,0,1,0,0,0,1,0.0,0.022671066972958603,3
5,0,0,0,0,0,0,1,0,0,1,0.0,0.02271769708362243,1
6,1,0,0,0,0,0,0,0,0,1,0.0,0.023301550577255907,2
7,0,0,1,0,0,0,0,0,0,1,0.0,0.023646082340545195,1
8,0,0,0,0,0,0,0,1,0,0,0.0,0.026813045621140827,1
9,0,0,0,0,0,0,0,0,0,1,0.1,0.014437309506114077,1
