,T13,T15,T20,T60,T61,T63,T64,T70,T76,T78,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.012896065802275706,12
1,0,0,0,0,0,0,0,0,0,1,0.0,0.013802400311473137,13
2,0,0,0,0,0,0,1,0,0,0,0.0,0.014079782207078784,21
3,0,0,0,0,0,0,0,1,0,0,0.0,0.014125575633548642,7
4,0,0,0,0,1,0,0,0,0,0,0.0,0.014760886356762067,12
5,0,0,0,1,0,0,0,0,0,0,0.0,0.015600122083942214,11
6,1,0,0,0,0,0,0,0,0,0,0.0,0.01570847882411118,8
7,0,0,0,0,0,0,0,0,1,0,0.0,0.016231248111556032,1
8,0,1,0,0,0,0,0,0,0,0,0.0,0.016957884834555424,3
9,0,0,1,0,0,0,0,0,0,0,0.0,0.017231584371910948,6
10,0,0,0,0,0,1,0,0,0,0,0.0,0.017560536269452393,2
11,0,0,0,0,1,0,1,0,0,0,0.0,0.024365733926543037,1
12,0,0,0,0,0,0,1,0,0,0,0.1,0.014079782207078784,1
13,1,0,0,0,0,0,0,1,0,0,0.0,0.026438514233495358,1
14,0,0,0,0,0,1,0,1,0,0,0.0,0.0277647371661184,1
