,T11,T12,T26,T32,T38,T42,T60,T74,T78,T82,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.018585538810063137,19
1,1,0,0,0,0,0,0,0,0,0,0.0,0.018777395907816193,15
2,0,0,0,0,0,0,0,0,0,0,0.0,0.019917797520637902,9
3,0,0,0,0,0,0,0,1,0,0,0.0,0.019928225456316926,9
4,0,0,1,0,0,0,0,0,0,0,0.0,0.020027195304416913,9
5,0,0,0,0,0,0,1,0,0,0,0.0,0.020548194789474464,18
6,0,1,0,0,0,0,0,0,0,0,0.0,0.021109213968336937,4
7,0,0,0,0,0,1,0,0,0,0,0.0,0.021435964817953353,1
8,0,0,0,1,0,0,0,0,0,0,0.0,0.022256882211797526,4
9,0,0,0,0,0,0,0,0,0,1,0.0,0.022304749047867178,3
10,0,0,0,0,1,0,0,0,0,0,0.0,0.02268856110201682,3
11,1,0,0,0,0,0,0,0,1,0,0.0,0.025035996037568724,1
12,1,0,0,0,0,0,0,1,0,0,0.0,0.026252153261194476,1
13,1,0,0,0,0,0,1,0,0,0,0.0,0.02676299907596424,1
14,0,0,1,0,0,0,1,0,0,0,0.0,0.029358237748949297,1
15,1,0,0,0,0,0,0,0,0,1,0.0,0.029669499268040973,1
16,1,0,0,0,0,0,0,1,0,0,0.1,0.026252153261194476,1
