,T1077,T1344,T1357,T1394,T1499,T15,T1500,T1502,T1547,T1557,T1611,T1651,T315,T64,T756,T800,T889,T920,T928,T982,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.026885328914317476,22
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.027874187503886844,9
2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.027955460035473324,10
3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.026885328914317476,2
4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.02842495327194658,3
5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.028494356861362893,3
6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.02863374676604549,1
7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.028868757330428017,5
8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.029295003203198854,2
9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.030768953559881556,1
10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.029784640169027956,1
11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.05,0.030815341822179786,1
12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.030106361822069567,2
13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03032621542810716,1
14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.03036061603044373,1
15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.03049171785723185,1
16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.03049171785723185,1
17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.03068077914240849,1
18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.03074454621872158,1
19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.028494356861362893,1
20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.030815341822179786,1
21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.027955460035473324,1
22,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05,0.02984981744492489,2
23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.03139278658416945,2
