,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[26, 180, 120, 46, 274, 276, 14, 183, 212, 254, 91, 143, 2, 199, 40, 59, 232, 83, 204, 195, 15, 186, 4, 240, 273, 149, 80, 99, 86, 154]",[],0,[],[],8.444542559259919e-05,125,6.477235317230225,6.449643747230224,4.605549097061157,"{'qpu_sampling_time': 11830.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 77.76, 'qpu_access_time': 27591.57, 'qpu_access_overhead_time': 787.43, 'qpu_programming_time': 15761.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 267.0, 'post_processing_overhead_time': 267.0}",642bbe51-f0d3-485b-b9cf-aab6f95dbe58,"{'embedding': {'T180': (5203, 2202, 5201, 5202), 'T26': (2412, 2414, 5532, 2413), 'T120': (5307, 5309, 2502, 5308), 'T46': (5472, 2532, 2533, 5473, 2534), 'T274': (5352, 2354, 2352, 2353), 'T276': (5548, 5547, 2442, 2443), 'T14': (5577, 2324, 2322, 2323), 'T183': (2397, 2399, 2398), 'T212': (2142, 5218, 5216, 5217), 'T254': (2472, 5592, 5593, 2473, 2474), 'T91': (2489, 2487, 5382, 2488), 'T143': (5337, 5338, 2607, 5353, 2503), 'T2': (2547, 2548, 5427, 5428), 'T199': (5082, 2426, 2429, 2427, 2428), 'T40': (2232, 5294, 5293, 5292), 'T59': (5246, 5248, 5247), 'T232': (5397, 5503, 2459, 2457, 2458), 'T83': (2339, 5442, 2337, 2338), 'T204': (5231, 5233, 5232), 'T195': (2384, 2382, 2383), 'T15': (2577, 2578, 5412, 5413), 'T186': (2367, 5562, 2369, 2368), 'T4': (5458, 2292, 5457, 2293), 'T240': (2262, 5322, 5324, 5323), 'T273': (2517, 5487, 5488, 2518), 'T149': (5276, 2307, 5278, 5277), 'T80': (5518, 2247, 2248, 2278, 2309, 5517), 'T99': (2277, 5263, 5262), 'T86': (5383, 5607, 5608, 2562, 2563, 2564), 'T154': (5366, 5367, 2593, 5368, 2592)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014242790579975441}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (5082, 2426, 2429, 2427, 2428), 'source_variables': ['T199'], 'sample_index': 0}}]"
1,1,"[47, 232, 228, 57, 43, 277, 233, 256, 127, 198, 89, 274, 134, 123, 211, 23, 91, 17, 65, 280, 260, 104, 276, 264, 96, 95, 165, 129, 227, 279]",[280],1,[5241.880733944954],[0.8440366972477065],0.0006051303177083,128,11.357027769088743,11.329393399088744,4.838132858276367,"{'qpu_sampling_time': 11872.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 78.18, 'qpu_access_time': 27634.37, 'qpu_access_overhead_time': 1499.63, 'qpu_programming_time': 15762.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 308.0, 'post_processing_overhead_time': 308.0}",0bb2f0cc-23c1-4fdc-9fd3-f2e08cba0291,"{'embedding': {'T232': (2213, 2214, 4767, 2215), 'T47': (2348, 4782, 2350, 2349), 'T228': (4438, 2452, 2393, 2394, 4466, 4467), 'T57': (4586, 4589, 4587, 4588), 'T43': (4693, 4692, 2184, 4691), 'T277': (2529, 4604, 4602, 4603), 'T233': (4738, 4826, 2453, 4528, 4827, 2454), 'T256': (2379, 4706, 4707, 4708), 'T127': (4811, 2242, 2243, 2244), 'T198': (4633, 2154, 2408, 4631, 4632), 'T89': (4392, 2363, 2365, 2364), 'T274': (2319, 4481, 2318, 4482), 'T134': (2272, 2274, 4496, 2273), 'T123': (2574, 4661, 4662, 4663), 'T211': (2290, 2288, 4737, 2289), 'T23': (2618, 4648, 2169, 4646, 4647), 'T91': (2559, 4541, 2588, 4542, 4543), 'T17': (4617, 2544, 4618), 'T65': (4526, 2303, 2304, 4527), 'T280': (2424, 4511, 2423, 4512), 'T260': (4422, 4497, 2334, 2333), 'T104': (2438, 2439, 4678, 4676, 4677), 'T276': (4721, 2513, 4722, 4723, 2514), 'T264': (2227, 2228, 4797, 2229), 'T96': (2498, 4556, 4558, 4557), 'T95': (4752, 4753, 2483, 2484), 'T165': (2257, 2259, 2258), 'T129': (4571, 4574, 4572, 4573), 'T227': (4513, 2469, 4451, 4452, 2468), 'T279': (2200, 2199, 4437, 2198)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014525712948031003}",[]
2,2,"[47, 221, 104, 75, 109, 162, 217, 51, 15, 153, 261, 275, 23, 43, 229, 251, 65, 29, 246, 173, 223, 60, 40, 143, 175, 271, 245, 179, 276, 145]",[175],1,[226665.04119850183],[0.8426966292134831],0.0004769482439688,126,8.536355257034302,8.504390087034302,6.689666748046875,"{'qpu_sampling_time': 16204.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 121.5, 'qpu_access_time': 31965.17, 'qpu_access_overhead_time': 1490.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2097.0, 'post_processing_overhead_time': 2097.0}",e8d6d020-74a5-474c-b204-f190330af008,"{'embedding': {'T221': (2122, 4331, 4333, 4332), 'T47': (4270, 2467, 4271, 4272), 'T104': (2318, 4361, 2316, 4362, 2317), 'T75': (2422, 4166, 4167, 2421), 'T109': (4120, 4121, 2482, 2481, 4122), 'T162': (2271, 4392, 2272), 'T217': (2286, 2288, 2287), 'T51': (2376, 4451, 4452, 2378, 2377), 'T15': (4135, 4136, 4137, 2452, 2451), 'T153': (2363, 4077, 2362, 2361), 'T261': (2183, 4287, 2182, 4376, 4286), 'T275': (2198, 4062, 2196, 2197), 'T23': (4273, 2527, 4228, 4226, 4227), 'T43': (2542, 4243, 4241, 4242), 'T229': (2255, 4377, 2256, 2257), 'T251': (4467, 4466, 2168, 2166, 2167), 'T65': (4542, 2333, 2331, 2332), 'T29': (4300, 4301, 4303, 4302), 'T246': (4152, 2077, 4151, 2076), 'T173': (2497, 4258, 4256, 4257), 'T223': (4211, 4213, 2212, 4212), 'T60': (4346, 2437, 4347, 4348), 'T40': (2241, 4407, 2242), 'T143': (4527, 2346, 2348, 2347), 'T175': (2152, 2151, 4197, 4196), 'T271': (2303, 2301, 2302), 'T245': (4181, 2408, 2407, 4182, 2406), 'T179': (2391, 2392, 4315, 4317, 4316), 'T276': (4438, 4391, 4437, 4436, 2091, 2092), 'T145': (2226, 4422, 2227)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014407208048941337}",[]
3,3,"[114, 28, 129, 143, 275, 204, 7, 160, 184, 50, 12, 42, 27, 251, 181, 267, 179, 252, 283, 138, 183, 279, 230, 35, 68, 23, 122, 216, 147, 240]",[],0,[],[],0.0001291524524027,125,7.054203033447266,7.022075063447265,5.219021320343018,"{'qpu_sampling_time': 16366.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 123.12, 'qpu_access_time': 32127.97, 'qpu_access_overhead_time': 2805.03, 'qpu_programming_time': 15761.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 359.0, 'post_processing_overhead_time': 359.0}",b9986b2e-1c3d-409c-834c-cfe9f1ec6b7d,"{'embedding': {'T28': (4098, 877, 876, 4099), 'T114': (815, 816, 4458, 817), 'T129': (4369, 667, 4368), 'T143': (547, 4277, 4279, 4278), 'T275': (4235, 4158, 982, 981, 4159), 'T204': (952, 4337, 4339, 4338), 'T7': (697, 4234, 4233), 'T160': (637, 636, 4189, 4188), 'T184': (862, 4262, 4264, 4263), 'T50': (936, 4322, 4323, 937, 4324), 'T12': (4038, 923, 922, 921, 4039), 'T42': (1027, 4248, 4249, 4250), 'T27': (681, 682, 4384, 4383), 'T251': (787, 4024, 786, 785), 'T181': (593, 4247, 517, 4354, 4353, 4352), 'T267': (771, 773, 772), 'T179': (4128, 710, 712, 711), 'T252': (3993, 4518, 741, 743, 742), 'T283': (800, 802, 4113, 801), 'T138': (756, 758, 757), 'T183': (621, 4400, 622, 4399, 4398), 'T279': (4083, 4069, 832, 831, 830), 'T230': (696, 4173, 967, 966, 4174), 'T35': (4307, 4309, 4308), 'T68': (4292, 4294, 4293), 'T23': (4218, 4219, 908, 906, 907), 'T122': (4008, 726, 728, 727), 'T216': (652, 651, 4144, 4143), 'T147': (591, 892, 4053, 4054, 891), 'T240': (4204, 666, 4203, 592)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014383678811265782}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (593, 4247, 517, 4354, 4353, 4352), 'source_variables': ['T181'], 'sample_index': 0}}]"
4,4,"[50, 32, 137, 278, 242, 276, 70, 209, 28, 218, 165, 64, 228, 280, 14, 134, 225, 196, 100, 17, 7, 117, 58, 83, 181, 204, 48, 212, 8, 139]",[280],1,[5241.880733944954],[0.8440366972477065],0.0004384156135767,119,6.954265832901001,6.924714662901001,5.082890033721924,"{'qpu_sampling_time': 13790.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 97.36, 'qpu_access_time': 29551.17, 'qpu_access_overhead_time': 1553.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2011.0, 'post_processing_overhead_time': 2011.0}",ad2d2e0c-c215-4285-9606-2f129cf667d6,"{'embedding': {'T32': (392, 394, 393), 'T50': (3766, 439, 437, 438), 'T137': (3481, 3483, 527, 3482), 'T278': (484, 3586, 482, 483), 'T242': (167, 3390, 3392, 3391), 'T276': (3616, 587, 588, 543, 3617), 'T70': (557, 558, 559, 3676, 3677), 'T209': (3751, 364, 362, 363), 'T28': (513, 572, 573, 3601, 3602), 'T218': (3498, 3496, 512, 3497), 'T165': (3435, 3437, 3436), 'T64': (3661, 3662, 617, 3542, 528), 'T228': (467, 3736, 468), 'T280': (3781, 347, 348, 349), 'T14': (3632, 317, 318, 3631), 'T134': (529, 3692, 3691, 272, 273), 'T225': (3556, 423, 422), 'T196': (3571, 499, 497, 498), 'T100': (3420, 3422, 3421), 'T17': (3450, 602, 3452, 3451), 'T7': (302, 3405, 3407, 3406), 'T117': (227, 228, 3512, 3511), 'T58': (257, 3541, 303, 3540), 'T83': (3796, 377, 379, 378), 'T181': (409, 407, 408), 'T204': (452, 3721, 453), 'T48': (212, 213, 3707, 214, 288, 3706), 'T212': (334, 3646, 332, 333), 'T8': (243, 242, 3527, 3526), 'T139': (287, 3467, 3466)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014323965166373282}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (3766, 439, 437, 438), 'source_variables': ['T50'], 'sample_index': 0}}]"
5,5,"[117, 16, 89, 146, 129, 10, 82, 35, 96, 90, 283, 212, 194, 230, 9, 131, 266, 247, 103, 182, 272, 147, 29, 244, 159, 188, 277, 30, 106, 36]",[],0,[],[],0.0001672725297909,122,6.106509447097778,6.078735477097778,4.262909173965454,"{'qpu_sampling_time': 12012.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 79.58, 'qpu_access_time': 27773.97, 'qpu_access_overhead_time': 2633.03, 'qpu_programming_time': 15761.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 223.0, 'post_processing_overhead_time': 223.0}",68cb6034-e290-4c14-ab27-e937a3695d78,"{'embedding': {'T16': (4700, 1042, 1043, 1044), 'T117': (4566, 1027, 1028, 4565), 'T89': (817, 4340, 4339), 'T146': (4293, 4431, 4430, 802, 4429), 'T129': (1089, 1087, 1088), 'T10': (4596, 967, 968, 4595), 'T82': (877, 4295, 878, 4294), 'T35': (997, 4310, 4308, 4309), 'T96': (4505, 832, 833, 4504), 'T90': (4670, 1132, 1133, 1134), 'T283': (952, 4490, 953, 4489), 'T212': (922, 4475, 923, 4474), 'T194': (4580, 1072, 1074, 1073), 'T230': (1164, 1162, 4640, 1163), 'T9': (4611, 982, 4610, 983), 'T131': (862, 4384, 4386, 4385), 'T266': (4265, 1059, 1057, 1058), 'T247': (4370, 908, 4368, 4369), 'T103': (4401, 4400, 4399), 'T182': (1117, 4655, 1118, 1119), 'T272': (847, 848, 863, 4520, 4519), 'T147': (787, 4458, 4460, 4459), 'T29': (4550, 892, 893, 4549), 'T244': (4518, 758, 4353, 4355, 4354), 'T159': (4250, 1102, 1104, 1103), 'T188': (4325, 1148, 1147), 'T277': (1177, 4356, 1208, 4416, 4414, 4415), 'T30': (4625, 4624, 1012, 1013), 'T106': (773, 4445, 4443, 4444), 'T36': (937, 4534, 938, 4535, 939)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014507208502611152}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (4518, 758, 4353, 4355, 4354), 'source_variables': ['T244'], 'sample_index': 0}}, {'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (1177, 4356, 1208, 4416, 4414, 4415), 'source_variables': ['T277'], 'sample_index': 0}}]"
6,6,"[275, 47, 183, 244, 200, 0, 69, 232, 265, 210, 261, 224, 282, 267, 174, 145, 217, 270, 192, 108, 36, 77, 263, 80, 171, 236, 58, 127, 260, 52]",[],0,[],[],8.590699345804612e-05,125,6.328436374664307,6.300084004664306,4.136493921279907,"{'qpu_sampling_time': 12592.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.38, 'qpu_access_time': 28352.37, 'qpu_access_overhead_time': 1799.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1952.0, 'post_processing_overhead_time': 1952.0}",247d7cbe-8e35-467f-b312-7ce278a0203b,"{'embedding': {'T47': (885, 886, 3318, 3319), 'T275': (3048, 781, 780), 'T183': (601, 3079, 570, 3078, 600, 3077), 'T244': (3182, 3184, 3183), 'T200': (3004, 3003, 692, 690, 691), 'T0': (1021, 3212, 3213, 976, 3214), 'T69': (1036, 3227, 3228, 3229), 'T232': (810, 3155, 3153, 3154), 'T265': (855, 856, 3303, 3304), 'T210': (572, 3139, 571, 3138), 'T261': (1005, 3170, 3168, 3169), 'T224': (662, 661, 2973, 3063, 660), 'T282': (842, 795, 3378, 796), 'T267': (901, 902, 3348, 3349), 'T174': (3107, 3109, 946, 3108), 'T145': (915, 916, 3258, 931, 3259), 'T217': (722, 3018, 720, 721), 'T270': (3032, 3033, 826, 825), 'T192': (735, 737, 736), 'T108': (2988, 2989, 3274, 841, 840), 'T36': (3244, 630, 3243, 631), 'T77': (975, 3197, 3199, 3198), 'T263': (586, 3124, 3123), 'T80': (917, 3334, 3333, 645, 646), 'T171': (615, 811, 616, 3363, 3362), 'T236': (3423, 750, 752, 751), 'T58': (677, 675, 3273, 676), 'T127': (3288, 3289, 870, 871), 'T260': (765, 3093, 767, 766), 'T52': (3393, 705, 707, 706)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014263531743196757}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (1005, 3170, 3168, 3169), 'source_variables': ['T261'], 'sample_index': 0}}]"
7,7,"[121, 81, 186, 226, 283, 169, 15, 206, 163, 254, 217, 96, 50, 194, 107, 177, 65, 66, 49, 75, 29, 9, 176, 140, 63, 33, 138, 28, 112, 180]",[],0,[],[],6.991492849834753e-05,124,7.5102386474609375,7.481185077460937,5.63686466217041,"{'qpu_sampling_time': 13294.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 92.4, 'qpu_access_time': 29053.57, 'qpu_access_overhead_time': 1629.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 266.0, 'post_processing_overhead_time': 266.0}",b57e59ff-44f8-4bf7-a909-ca3880c089ca,"{'embedding': {'T81': (210, 211, 212, 3332, 3331), 'T121': (436, 3137, 435), 'T186': (361, 3240, 3242, 3241), 'T226': (315, 316, 3302, 3301), 'T283': (3300, 166, 3197, 3195, 3196), 'T169': (2987, 392, 391, 390), 'T15': (586, 3225, 3227, 3226), 'T206': (408, 525, 526, 527, 3497), 'T163': (3376, 450, 452, 451), 'T254': (255, 256, 3317, 3316), 'T217': (3287, 512, 510, 511), 'T96': (225, 226, 3167, 3166), 'T50': (422, 420, 3347, 421), 'T194': (467, 466, 3046, 465), 'T107': (3272, 3271, 285, 286), 'T177': (616, 3075, 3076, 615, 3077), 'T65': (540, 3121, 3122, 541), 'T66': (330, 3152, 3151, 331), 'T49': (3212, 3210, 3211), 'T75': (3030, 601, 600, 3031, 3032), 'T29': (240, 241, 3362, 3361, 3360), 'T9': (495, 497, 496), 'T176': (480, 482, 481), 'T140': (345, 3391, 346, 3286, 407), 'T63': (3107, 406, 3105, 3106), 'T33': (271, 3062, 3061, 270), 'T138': (571, 3090, 3091, 3092), 'T28': (3255, 301, 3257, 3256), 'T112': (3421, 555, 3422, 557, 556), 'T180': (376, 3182, 3180, 3181)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.001447678477447479}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (3300, 166, 3197, 3195, 3196), 'source_variables': ['T283'], 'sample_index': 0}}]"
8,8,"[135, 191, 3, 193, 43, 18, 282, 243, 76, 170, 93, 89, 49, 34, 195, 31, 87, 140, 81, 139, 200, 131, 198, 234, 272, 189, 179, 8, 12, 231]",[],0,[],[],3.932055494742608e-05,123,6.269627571105957,6.241343201105957,4.408700704574585,"{'qpu_sampling_time': 12524.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 84.7, 'qpu_access_time': 28284.37, 'qpu_access_overhead_time': 791.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 643.0, 'post_processing_overhead_time': 643.0}",55e88c3e-7004-46c1-84aa-3fe25f5df154,"{'embedding': {'T191': (810, 3469, 857, 3169, 856), 'T135': (3530, 3529, 918, 916, 917), 'T3': (3544, 903, 901, 902), 'T193': (3350, 3485, 946, 948, 947), 'T43': (3393, 3468, 3394, 782, 781), 'T18': (3500, 3499, 753, 751, 752), 'T282': (3290, 722, 3289, 3288), 'T243': (3244, 3243, 631), 'T76': (3364, 3362, 3363), 'T170': (3515, 3514, 768, 766, 767), 'T93': (991, 3227, 3228, 3229), 'T89': (3379, 3377, 3378), 'T49': (3199, 3198, 707, 706), 'T34': (3335, 3334, 3333, 601), 'T195': (3275, 3274, 737, 3273), 'T31': (3155, 3153, 3154, 842, 841), 'T87': (3094, 3124, 827, 825, 826), 'T140': (3259, 3258, 796), 'T81': (3140, 3139, 870, 872, 871), 'T139': (960, 962, 961), 'T200': (975, 977, 976), 'T131': (3484, 3454, 887, 886), 'T198': (3439, 677, 3438, 676), 'T234': (3125, 932, 933, 931), 'T272': (3184, 3183, 692, 691), 'T189': (3214, 3213, 3212, 646), 'T179': (3409, 3408, 812, 811), 'T8': (3320, 572, 3319, 3318), 'T12': (3424, 3423, 662, 661), 'T231': (1006, 3305, 3304, 3303)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014621775064145668}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T81', 'T193')]}}, {'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (3140, 3139, 870, 872, 871), 'source_variables': ['T81'], 'sample_index': 0}}]"
9,9,"[8, 137, 188, 263, 117, 29, 274, 133, 267, 235, 97, 132, 118, 58, 277, 249, 184, 196, 123, 70, 239, 88, 282, 182, 138, 22, 158, 122, 259, 101]",[],0,[],[],3.5247935102207286e-05,126,6.441638469696045,6.412459699696045,4.566624164581299,"{'qpu_sampling_time': 13420.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 93.66, 'qpu_access_time': 29178.77, 'qpu_access_overhead_time': 2561.23, 'qpu_programming_time': 15758.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2157.0, 'post_processing_overhead_time': 2157.0}",438a0159-3e8e-4465-8482-e97684250fc5,"{'embedding': {'T137': (4548, 939, 4550, 4549), 'T8': (894, 893, 4233, 4234, 892), 'T188': (4622, 4580, 594, 4578, 4579), 'T263': (818, 4518, 4520, 4519), 'T117': (998, 4563, 4565, 4564), 'T29': (774, 773, 4173, 772), 'T274': (1012, 1013, 4473, 4474), 'T133': (4593, 4595, 4594), 'T267': (4503, 712, 714, 713), 'T235': (729, 727, 728), 'T97': (879, 4248, 4249, 878, 877), 'T132': (4323, 4324, 983, 982), 'T118': (4263, 849, 848, 847), 'T58': (4338, 803, 4414, 802), 'T277': (924, 4353, 4354, 923), 'T249': (4608, 4610, 4609), 'T184': (4489, 699, 698, 4488), 'T196': (4638, 4639, 1089, 4640), 'T123': (742, 743, 4668, 744), 'T70': (1044, 1043, 4443, 4444), 'T239': (4398, 907, 909, 4399, 908), 'T88': (1074, 1073, 4428, 4429, 1028, 4430), 'T282': (4369, 954, 4368, 953), 'T182': (4279, 4278, 864, 863, 862), 'T138': (967, 938, 4458, 968, 4459), 'T22': (789, 788, 4188, 786, 787), 'T158': (4625, 1104, 4535, 4533, 4534), 'T122': (757, 4683, 758, 759), 'T259': (1029, 4623, 4624), 'T101': (831, 4293, 833, 832)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0014352413409326917}","[{'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (4622, 4580, 594, 4578, 4579), 'source_variables': ['T188'], 'sample_index': 0}}, {'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (4638, 4639, 1089, 4640), 'source_variables': ['T196'], 'sample_index': 0}}, {'type': <class 'dwave.system.warnings.ChainBreakWarning'>, 'message': 'Lowest-energy samples contain a broken chain', 'level': 40, 'data': {'target_variables': (4625, 1104, 4535, 4533, 4534), 'source_variables': ['T158'], 'sample_index': 0}}]"
