,T2,T26,T3,T31,T38,T43,T48,T62,T74,T77,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0.0,0.023035767520917017,36
1,0,0,0,0,0,0,0,0,0,1,0.0,0.024246692693872897,27
2,0,0,0,0,0,0,0,1,0,1,0.0,0.026209246751178653,11
3,0,0,0,0,0,1,0,1,0,0,0.0,0.03114605296594128,7
4,0,0,0,0,0,0,0,0,1,1,0.0,0.03118944270847749,1
5,0,1,0,0,0,0,0,0,0,1,0.0,0.03139953347267732,1
6,0,0,0,0,0,1,0,0,0,1,0.0,0.03188356925434452,2
7,0,0,0,0,0,0,0,0,1,0,0.0,0.03323215895852201,2
8,0,0,0,1,0,0,0,1,0,0,0.0,0.03338676163262913,1
9,0,0,0,1,0,0,0,0,0,0,0.0,0.03371908122268644,3
10,0,0,0,0,1,0,0,0,0,1,0.0,0.03418866348042687,2
11,0,0,0,0,1,0,0,0,0,0,0.0,0.03589858898964149,2
12,0,0,0,0,0,0,1,1,0,0,0.0,0.03590172147759043,1
13,0,0,0,0,0,0,1,1,0,0,0.1,0.03590172147759043,1
14,1,0,0,0,0,0,0,0,0,1,0.0,0.03678936307441893,1
15,0,0,0,0,0,0,0,1,0,1,0.1,0.026209246751178653,1
16,0,0,0,1,0,0,0,1,0,1,0.0,0.045161361861732335,1
