,T10,T11,T40,T48,T51,T67,T72,T77,T83,T86,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0.0,0.02014150646394984,66
1,0,0,0,0,0,0,0,0,0,1,0.0,0.024628681308891946,3
2,0,1,0,0,0,0,0,1,0,0,0.0,0.02614378261004726,3
3,0,0,0,0,0,0,0,1,0,1,0.0,0.026575981026985628,3
4,0,0,0,0,0,1,0,1,0,0,0.0,0.026843800870331096,2
5,1,0,0,0,0,0,0,1,0,0,0.0,0.028064248911482667,2
6,0,0,0,0,0,1,0,0,0,0,0.0,0.028109302431502742,1
7,0,0,0,0,0,0,1,0,0,0,0.0,0.028958199889418914,2
8,0,0,0,1,0,0,0,1,0,0,0.0,0.029015765427314613,3
9,0,0,0,0,1,0,0,1,0,0,0.0,0.02922766024395371,2
10,0,0,0,0,0,0,0,0,0,0,0.0,0.0292881518132347,2
11,1,0,0,0,0,0,0,0,0,0,0.0,0.029332268566809067,2
12,0,0,1,0,0,0,0,1,0,0,0.0,0.029476203250706823,1
13,0,0,0,1,0,0,0,0,0,0,0.0,0.030217497627743353,1
14,0,0,0,0,1,0,0,0,0,0,0.0,0.030413764641223667,2
15,0,0,0,0,0,0,1,1,0,0,0.1,0.028182969895736244,1
16,0,0,0,1,0,0,0,1,0,0,0.1,0.029015765427314613,2
17,1,1,0,0,0,0,0,0,0,0,0.0,0.03428166289519413,1
18,0,1,0,1,0,0,0,0,0,0,0.0,0.03522387456371557,1
