,T17,T27,T31,T45,T46,T48,T63,T64,T67,T81,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.009062119282466507,27
1,0,0,0,0,0,0,0,0,1,0,0.0,0.009988770711308716,24
2,0,0,0,0,0,0,0,1,0,0,0.0,0.010134987104539826,9
3,0,0,1,0,0,0,0,0,0,0,0.0,0.01109439960162067,2
4,0,0,0,0,1,0,0,0,0,0,0.0,0.011178750912224564,12
5,0,0,0,1,0,0,0,0,0,0,0.0,0.011200420861372733,6
6,0,1,0,0,0,0,0,0,0,0,0.0,0.012017515076618968,3
7,0,0,0,0,0,0,1,0,0,0,0.0,0.012450509276449903,5
8,0,0,0,0,0,1,0,0,0,0,0.0,0.012651202509527079,1
9,0,0,0,0,0,0,0,0,0,1,0.0,0.012825821528723401,4
10,1,0,0,0,0,0,0,0,0,0,0.0,0.013835487354914628,1
11,0,0,0,0,1,0,0,0,1,0,0.0,0.019221283844696076,1
12,0,0,0,1,0,0,0,0,1,0,0.0,0.0193053102678993,1
13,1,0,0,0,0,0,0,0,0,0,0.1,0.013835487354914628,1
14,0,1,0,0,0,0,0,0,1,0,0.1,0.02039630046406375,1
15,1,0,0,0,1,0,0,0,0,0,0.0,0.02520634306871291,1
16,1,0,0,1,0,0,0,0,0,0,0.1,0.02569713458755325,1
