,T11,T13,T17,T2,T25,T28,T42,T65,T83,T84,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.01732737925364835,66
1,1,0,0,0,0,0,0,0,0,0,0.0,0.023979526878048527,7
2,0,0,0,0,0,1,0,0,0,0,0.0,0.025125665482502696,1
3,0,0,0,0,0,0,0,1,0,0,0.0,0.02528892509607264,1
4,0,0,0,0,1,0,0,0,0,0,0.0,0.025740118439665054,3
5,0,1,0,0,0,0,0,0,0,1,0.0,0.025833526342682787,1
6,0,1,0,0,0,0,0,0,0,0,0.0,0.02588293077779157,3
7,0,0,0,0,0,0,0,0,0,0,0.0,0.025916412903975984,2
8,0,0,0,0,0,0,0,0,1,0,0.0,0.026264345621990565,1
9,0,0,1,0,0,0,0,0,0,0,0.0,0.02635665691393011,1
10,0,0,0,0,0,0,0,1,0,1,0.0,0.026594365890994853,1
11,0,0,0,0,0,0,1,0,0,1,0.0,0.026606044265336363,1
12,0,0,0,0,0,1,0,0,0,1,0.1,0.024983907236641567,1
13,0,1,0,0,0,0,0,0,0,1,0.1,0.025833526342682787,2
14,0,0,0,1,0,0,0,0,0,0,0.0,0.027967979839170078,2
15,0,0,0,1,0,0,0,0,0,1,0.0,0.029173002638443885,1
16,1,0,0,0,0,0,0,0,0,1,0.1,0.024516211653274965,1
17,1,0,0,0,0,0,0,1,0,0,0.0,0.030601664392983206,1
18,1,0,0,0,0,0,0,0,1,0,0.0,0.0315705561506536,1
19,0,1,0,0,0,0,0,1,0,0,0.0,0.03237036440053977,1
20,0,0,1,0,0,0,0,1,0,0,0.0,0.03324714347761319,1
21,0,0,0,0,0,0,0,1,1,0,0.0,0.033279460983581005,1
