,T1096,T1167,T1295,T1408,T1452,T1455,T1538,T316,T814,T954,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,0,0,0,0,1,0.0,0.08680130246973831,11
1,0,0,1,0,0,1,0,0,0,1,0.0,0.08699062974811327,13
2,0,0,1,1,0,0,0,0,0,1,0.0,0.08988424888659223,9
3,1,0,1,0,0,0,0,0,0,1,0.0,0.09083724981697625,3
4,0,0,1,0,0,0,0,0,0,1,0.0,0.09133930447914095,4
5,0,0,1,0,1,1,0,0,0,0,0.0,0.09238000303824381,4
6,0,0,1,1,1,0,0,0,0,0,0.0,0.0927189920579351,7
7,0,0,1,1,0,1,0,0,0,0,0.0,0.09285854890723222,3
8,0,0,0,1,1,0,0,0,0,1,0.0,0.09311553261827073,4
9,0,0,0,0,1,0,0,0,0,1,0.0,0.09327394705301191,1
10,0,1,0,0,1,0,0,0,0,1,0.1,0.09432885861426304,4
11,0,0,0,1,0,1,0,0,0,1,0.0,0.09330764046317185,2
12,0,0,0,0,0,1,0,0,0,1,0.0,0.09345232673646987,2
13,1,0,1,0,1,0,0,0,0,0,0.0,0.09381367882811309,3
14,0,0,1,0,1,0,0,0,0,0,0.0,0.09383075957723563,1
15,0,1,1,0,0,1,0,0,0,0,0.0,0.09395492105542692,2
16,0,0,1,0,0,1,0,0,0,0,0.0,0.0939565882650896,1
17,0,1,0,0,0,1,0,0,0,1,0.0,0.09452657765603432,1
18,1,0,0,0,0,1,0,0,0,1,0.0,0.09453198913250349,2
19,0,0,0,0,1,1,0,0,0,1,0.0,0.09579865331301231,1
20,1,0,1,0,1,0,0,0,0,1,0.0,0.09806220373522187,1
21,0,0,0,0,1,1,0,0,0,0,0.0,0.09856794313779113,2
22,1,0,1,1,0,0,0,0,0,1,0.0,0.0986810250182085,1
23,0,0,1,0,0,0,1,0,0,1,0.0,0.09871874027692908,1
24,0,0,0,1,0,0,0,0,0,1,0.0,0.0990439776112737,1
25,1,0,1,1,0,0,0,0,0,0,0.0,0.10008914297133645,1
26,1,0,0,1,1,0,0,0,0,0,0.0,0.10068608086137269,1
27,1,0,0,1,0,1,0,0,0,0,0.0,0.1008340843233959,1
28,0,0,0,0,1,0,0,0,1,1,0.0,0.10089415384525685,2
29,0,0,0,1,0,1,0,0,0,0,0.0,0.10173357314818743,1
30,1,0,1,1,1,0,0,0,0,0,0.0,0.1020007421025935,1
31,0,0,1,1,1,1,0,0,0,0,0.0,0.10289130375965858,1
32,1,0,0,0,0,1,0,0,0,0,0.0,0.10294599180893693,1
33,0,0,1,0,1,0,0,0,1,1,0.0,0.10304817492630314,2
34,0,1,0,1,0,1,0,0,0,1,0.0,0.10368034839925729,1
35,0,0,1,1,0,0,0,0,1,1,0.0,0.10479249384267283,1
36,1,0,0,0,1,0,0,0,0,1,0.1,0.09433421524140245,1
37,0,1,0,0,1,0,0,0,1,1,0.2,0.11004664391025341,1
38,0,0,1,1,0,0,0,0,1,0,0.0,0.10826931696693314,1
