,T1143,T1220,T1262,T1266,T1283,T1445,T1572,T739,T785,T943,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0,0,0,0,0,0.0,0.03158665749216891,19
1,0,0,0,0,0,1,0,0,0,0,0.0,0.032671493171795726,17
2,0,0,0,0,0,0,1,0,0,0,0.0,0.03645817857710516,4
3,1,0,0,0,0,0,1,0,0,0,0.0,0.036857494729791884,3
4,0,0,0,0,0,1,1,0,0,0,0.0,0.037316772737138945,2
5,0,0,0,0,0,0,0,0,0,1,0.0,0.03752668135009316,6
6,1,0,0,0,0,1,0,0,0,0,0.0,0.0383136317886717,1
7,1,0,0,0,0,1,0,0,0,0,0.1,0.0383136317886717,1
8,0,1,0,0,0,0,0,0,0,0,0.0,0.038619446708634375,5
9,0,0,1,0,0,0,0,0,0,0,0.0,0.03966488672603154,3
10,1,0,0,0,0,0,0,0,0,1,0.0,0.03992600331015652,3
11,0,0,0,0,0,1,0,0,0,1,0.0,0.039978001208400754,1
12,0,0,0,0,1,0,0,0,0,0,0.0,0.040045891646297814,3
13,0,0,0,0,0,0,1,0,0,1,0.0,0.041022933765249785,1
14,0,0,0,0,0,0,0,0,0,0,0.0,0.04141102438743009,4
15,0,0,1,0,0,1,0,0,0,0,0.0,0.04182541822838039,2
16,1,0,0,0,0,0,0,0,0,1,0.1,0.03992600331015652,2
17,0,0,0,0,0,0,0,1,0,0,0.0,0.04329565350749094,3
18,0,1,0,0,0,1,0,0,0,0,0.0,0.04375651067735439,1
19,0,0,0,1,0,0,0,0,0,0,0.0,0.04398054891315831,2
20,0,0,0,0,0,1,0,1,0,0,0.0,0.04457862681346014,3
21,1,0,0,1,0,0,0,0,0,0,0.0,0.04491291215744912,1
22,0,0,0,0,0,0,0,0,1,1,0.0,0.047298728914499794,2
23,0,0,1,0,1,0,0,0,0,0,0.0,0.048078332533118676,1
24,0,1,1,0,0,0,0,0,0,0,0.0,0.04811584110975557,1
25,0,0,0,0,0,0,1,0,0,1,0.1,0.041022933765249785,1
26,0,0,0,1,0,0,0,0,0,1,0.0,0.048962420506758794,1
27,0,0,0,1,0,0,1,0,0,0,0.1,0.04675222632900607,1
28,0,0,0,0,1,0,0,0,1,0,0.0,0.05024597288341962,1
29,0,0,0,1,1,0,0,0,0,0,0.0,0.05196162042745252,2
30,1,0,0,0,0,1,1,0,0,0,0.1,0.053182594401962824,1
31,0,1,0,0,0,0,0,0,0,1,0.1,0.046082007126842794,1
32,0,0,0,0,1,0,0,0,1,0,0.1,0.05024597288341962,1
