,T1203,T1369,T1498,T1576,T1649,T229,T292,T523,T623,T65,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0,0,0,0,0,0.0,0.021703621900613226,64
1,0,0,0,0,1,0,0,0,0,1,0.0,0.024808382229957196,17
2,1,0,0,0,1,0,0,0,0,0,0.0,0.02582495081664689,5
3,0,0,0,1,1,0,0,0,0,0,0.0,0.02658626003163904,3
4,0,1,0,0,1,0,0,0,0,0,0.0,0.02817033006255453,1
5,0,0,0,0,1,0,0,0,1,0,0.0,0.029281762616758654,4
6,0,0,0,0,1,0,1,0,0,0,0.0,0.03039926667599915,2
7,1,0,0,0,0,0,0,0,0,0,0.0,0.03177981964867861,1
8,0,0,0,0,1,0,0,1,0,0,0.1,0.030937475747483255,1
9,1,0,0,0,0,0,0,0,0,1,0.0,0.03301469528086739,1
10,1,0,0,0,0,0,0,1,0,0,0.0,0.04083798198302457,1
