,T1010,T111,T1127,T1238,T1334,T15,T182,T445,T526,T717,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,0,0,0,0,0,0,0.0,0.05317531521390491,39
1,0,0,0,1,0,0,0,0,0,0,0.0,0.05676849843815008,12
2,0,0,0,1,0,0,1,0,0,0,0.0,0.05923505801092392,8
3,0,1,0,0,0,0,1,0,0,0,0.0,0.05958498460316751,8
4,0,1,0,0,0,0,0,0,0,0,0.0,0.06038982534337449,7
5,0,0,0,1,0,1,0,0,0,0,0.0,0.06061211265586073,1
6,0,0,0,1,1,0,0,0,0,0,0.0,0.06338341799942054,2
7,0,0,0,1,0,0,0,0,1,0,0.0,0.0633875913553757,1
8,0,0,0,1,0,0,0,0,0,1,0.0,0.06356557467216038,2
9,0,0,1,1,0,0,0,0,0,0,0.0,0.06382918028027348,3
10,0,1,0,0,1,0,0,0,0,0,0.0,0.06422386736619223,2
11,1,1,0,0,0,0,0,0,0,0,0.0,0.06459182654024834,2
12,0,1,0,0,0,0,0,0,1,0,0.0,0.06484816801354568,1
13,0,1,0,0,0,0,0,0,0,1,0.0,0.06497078824895598,3
14,0,0,0,0,0,0,1,0,0,0,0.0,0.06613893453262426,1
15,0,1,0,1,0,1,0,0,0,0,0.0,0.06814096052241223,2
16,0,0,1,1,0,0,1,0,0,0,0.1,0.07999983693016631,2
17,0,1,0,1,0,0,0,0,0,1,0.0,0.0701636106663117,1
18,0,0,0,0,0,0,1,0,0,1,0.0,0.07115358601154798,1
19,0,1,0,0,0,1,0,0,0,1,0.0,0.07602121745980532,1
20,1,0,0,1,0,0,0,0,1,0,0.0,0.0802456426019918,1
