,T1096,T1109,T1307,T1444,T1454,T1515,T315,T50,T576,T938,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,1,0,0,0,0,0,0.0,0.05771360436765723,20
1,0,1,0,0,0,0,0,1,0,0,0.0,0.060530951555770214,14
2,0,1,0,0,1,0,0,1,0,0,0.0,0.060552558167684976,11
3,0,1,0,1,1,0,0,0,0,0,0.0,0.06175181093858467,3
4,0,1,0,1,0,0,0,0,0,0,0.0,0.0622208063192519,3
5,0,1,0,1,0,0,0,1,0,0,0.0,0.06279281837510738,2
6,1,1,0,0,1,0,0,0,0,0,0.0,0.06310091965632163,9
7,1,1,0,0,0,0,0,0,0,0,0.0,0.06329995098808755,6
8,0,1,0,0,1,0,0,0,0,1,0.0,0.06363855393410145,3
9,1,1,0,0,0,0,0,1,0,0,0.0,0.06374853160095315,5
10,0,0,0,0,1,0,0,1,0,0,0.0,0.06428546392410037,5
11,0,1,0,0,0,0,0,0,0,1,0.0,0.0648107249051653,1
12,1,1,0,1,0,0,0,0,0,0,0.0,0.06516224858522471,3
13,0,0,0,1,1,0,0,0,0,0,0.0,0.06594053694698876,5
14,0,1,0,1,0,0,0,0,0,1,0.0,0.06635357347347133,1
15,0,1,0,1,0,0,0,1,0,0,0.1,0.06279281837510738,1
16,0,0,0,1,1,0,0,1,0,0,0.0,0.06702477434486383,1
17,1,1,0,0,0,0,0,0,0,1,0.0,0.06734433556915805,1
18,1,0,0,0,1,0,0,1,0,0,0.0,0.06840819388440182,1
19,0,1,0,0,1,0,0,0,1,0,0.0,0.0686059237944801,1
20,0,1,0,0,0,0,0,1,0,1,0.1,0.06490759278292943,1
21,0,1,0,0,1,0,0,0,0,0,0.1,0.05771360436765723,1
22,0,0,0,0,1,0,0,1,1,0,0.0,0.07455339596783149,1
23,0,1,0,0,0,0,1,1,0,0,0.0,0.07512904117095351,1
