,T1008,T1460,T1528,T1539,T1653,T39,T563,T753,T797,T937,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,1,0,0,0,0,0,0.0,0.03382133224887976,54
1,1,0,0,0,1,0,0,0,0,0,0.0,0.03640509335382233,11
2,0,0,0,0,1,0,0,0,0,0,0.0,0.037978645533937774,13
3,0,0,1,0,1,0,0,0,0,0,0.0,0.038905475731788555,9
4,1,1,0,0,0,0,0,0,0,0,0.0,0.04031085423818801,4
5,0,1,0,0,0,0,0,0,0,0,0.0,0.041239172971029955,2
6,0,1,1,0,0,0,0,0,0,0,0.0,0.04287618807419677,1
7,0,0,0,1,1,0,0,0,0,0,0.0,0.04312067351543322,1
8,0,0,0,0,1,1,0,0,0,0,0.0,0.04420809206489157,1
9,1,0,1,0,1,0,0,0,0,0,0.0,0.04593153847643922,1
10,0,1,0,0,1,0,0,0,1,0,0.0,0.049678435145062996,1
11,1,0,0,0,1,0,0,1,0,0,0.0,0.05173036677680339,1
12,0,0,1,0,1,1,0,0,0,0,0.0,0.05244528701057687,1
