,T1223,T1296,T1392,T1597,T1637,T292,T354,T524,T720,T765,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,1,0,0,0,0.0,0.04285918376088048,27
1,0,1,0,1,0,0,0,0,0,0,0.0,0.043374062750490404,38
2,0,0,0,1,0,0,1,0,0,0,0.0,0.04346401738089832,11
3,0,1,0,1,0,0,1,0,0,0,0.1,0.04775092370943788,3
4,0,1,0,0,1,0,0,0,0,0,0.0,0.04694432973135463,6
5,0,0,0,0,1,0,1,0,0,0,0.0,0.04706117407966856,1
6,0,1,0,1,0,0,1,0,0,0,0.0,0.04775092370943788,1
7,0,1,0,1,0,0,0,0,0,0,0.1,0.043374062750490404,3
8,1,1,0,0,0,0,0,0,0,0,0.0,0.051191255437379665,1
9,0,1,0,0,0,0,0,0,0,0,0.0,0.0511929675167169,1
10,0,0,0,0,0,0,1,0,0,0,0.0,0.05155857465815179,1
11,0,1,0,0,0,0,1,0,0,0,0.1,0.04285918376088048,1
12,1,0,0,1,0,0,1,0,0,0,0.0,0.05398060774702321,1
13,0,1,0,0,0,0,1,0,1,0,0.0,0.05565084518679335,1
14,0,1,1,1,0,0,0,0,0,0,0.0,0.05652686620849236,1
15,0,0,1,1,0,0,1,0,0,0,0.0,0.05657095397308534,1
16,0,0,0,0,0,0,1,1,0,0,0.0,0.06015630819280853,1
17,0,1,0,0,1,0,0,0,0,1,0.0,0.06172150086571016,1
