,T1149,T137,T1501,T1640,T297,T333,T482,T585,T88,T962,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,0,0,0,0,0,0,0.0,0.032966344104336055,22
1,0,0,0,1,0,0,0,0,0,1,0.0,0.03350682429718889,12
2,1,0,0,1,0,0,0,0,0,0,0.0,0.034152931400338524,12
3,0,0,0,1,0,1,0,0,0,0,0.0,0.034634544243101105,19
4,1,0,0,0,0,0,0,0,0,1,0.0,0.03535409856398662,6
5,0,0,0,0,0,0,0,0,0,1,0.0,0.03639167887060979,5
6,0,0,0,0,0,1,0,0,0,1,0.0,0.036394118068207526,3
7,1,0,0,1,0,0,0,0,0,0,0.1,0.034152931400338524,1
8,1,0,0,0,0,1,0,0,0,0,0.0,0.037494083954453285,1
9,1,0,0,0,0,0,0,0,0,0,0.0,0.03775198408333519,2
10,0,0,0,1,0,1,0,0,0,0,0.1,0.034634544243101105,4
11,0,0,0,0,0,1,0,0,0,0,0.0,0.03921214858480797,1
12,0,0,0,1,0,0,1,0,0,0,0.0,0.03942913324223929,2
13,0,0,0,1,0,0,0,1,0,0,0.0,0.04144189631050149,3
14,0,0,0,1,1,0,0,0,0,0,0.0,0.041943197695729115,3
15,1,0,0,0,0,0,1,0,0,0,0.0,0.04304517621275206,1
16,1,0,0,0,0,0,0,1,0,0,0.0,0.04541106368453601,1
17,0,0,0,1,1,1,0,0,0,0,0.1,0.050656724825466896,1
18,0,0,0,0,0,1,0,1,0,0,0.0,0.0467697657289863,1
