,T1085,T1283,T1555,T1638,T302,T358,T667,T682,T957,T999,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,0,0,0,0,0,0,0.0,0.02436102521550529,17
1,1,0,0,0,0,0,0,0,0,0,0.0,0.025642262395318364,6
2,0,0,0,0,0,0,0,0,1,0,0.0,0.02578321951503739,23
3,0,0,0,0,0,1,0,0,0,0,0.0,0.027644327404430805,11
4,0,0,0,0,0,0,0,0,0,1,0.0,0.028032626474773253,3
5,0,1,0,0,0,0,0,0,0,0,0.0,0.028053202752257065,5
6,0,0,0,0,0,0,0,0,0,0,0.0,0.02840706302678566,5
7,0,0,0,0,0,0,1,0,0,0,0.0,0.028507594602347947,2
8,0,0,0,0,0,0,0,1,0,0,0.0,0.02855137672806295,8
9,0,0,1,0,0,0,0,0,0,0,0.0,0.029972341322283318,4
10,0,0,0,1,0,0,0,0,1,0,0.0,0.03195534535297608,1
11,1,0,0,0,0,0,0,0,1,0,0.0,0.03442867843495423,1
12,1,0,0,1,0,0,0,0,0,0,0.0,0.03453983191794301,1
13,0,0,0,0,0,0,1,0,1,0,0.0,0.03490479612861103,1
14,0,0,0,0,0,0,0,1,1,0,0.0,0.03499054810867924,1
15,0,1,0,0,0,0,0,0,1,0,0.0,0.035048712032518844,1
16,1,0,0,0,0,1,0,0,0,0,0.0,0.03597145187591397,1
17,0,0,1,0,0,0,0,0,1,0,0.0,0.036187294649934365,1
18,0,1,0,0,0,1,0,0,0,0,0.0,0.036752181837894804,1
19,0,0,0,0,0,1,0,0,0,1,0.0,0.03683748594358305,2
20,0,0,1,0,0,1,0,0,0,0,0.0,0.037978396733654995,1
21,0,1,1,0,0,0,0,0,0,0,0.0,0.03889921116248449,1
22,0,0,1,0,0,0,0,0,0,1,0.0,0.0389799452957046,1
23,0,0,0,0,1,0,1,0,0,0,0.1,0.0396272639018032,1
24,1,0,0,0,0,0,0,0,1,0,0.1,0.03442867843495423,1
