,T1006,T1093,T1140,T1220,T1222,T138,T1441,T1510,T1532,T332,T352,T377,T503,T589,T604,T651,T735,T743,T80,T998,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.024682150418607933,3
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02491776206986177,6
2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.025246254290317516,3
3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02727385316092191,7
4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.025575202605461277,2
5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.025607303377319424,2
6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02607423813984809,2
7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.026282929476076185,1
8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025246254290317516,1
9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.026303564575638008,4
10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02632229200365807,1
11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02727385316092191,2
12,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02652205710245145,2
13,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02571511021899193,1
14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.05,0.028889074402328366,1
15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.027087673784673444,2
16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.027994352485449837,1
17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02719475483430316,1
18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02727385316092191,1
19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.027295489664531603,1
20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.031163682178487633,2
21,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0294126240889064,1
22,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02819412264154451,1
23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0294126240889064,1
24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1,0.02897650760346308,1
25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02491776206986177,1
26,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02794893300626767,1
27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.028065428216839453,1
28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.028925121937285463,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02842516271734382,1
30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.030103763335306184,1
31,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.028167447909586262,1
32,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.028181169534967902,1
33,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02819412264154451,1
34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.029132820765220176,1
35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02842516271734382,2
36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.031163682178487633,1
37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.032913002972055794,1
38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02853424836687477,1
39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.026303564575638008,1
40,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05,0.030605846060994518,1
41,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.028655373107577698,1
