,index,time,rate
0,100,106222.85412262156,0.0010570824524312
1,105,225282.7291960508,0.0409026798307475
2,106,8647.173674588665,0.0018281535648994
3,111,103971.94198312236,0.0010548523206751
4,112,90431.17194092828,0.0010548523206751
5,113,111715.83298097253,0.0010570824524312
6,117,22281.60895522388,0.0009950248756218
7,118,18812.731958762888,0.0010309278350515
8,120,509524.7191011236,0.0143003064351378
9,123,2888.611675126904,0.0025380710659898
10,125,13413.1786407767,0.0019417475728155
11,126,2150.0692041522493,0.0034602076124567
12,127,281216.7711442786,0.0049751243781094
13,129,135.26666666666668,0.2666666666666666
14,130,456843.0375426621,0.0034129692832764
15,133,27064.7,0.0733333333333333
16,136,376790.1758530184,0.0157480314960629
17,138,124446.14367816092,0.0114942528735632
18,139,36167.99662162162,0.0135135135135135
19,140,908.3387096774194,0.0053763440860215
20,141,26083.63957597173,0.0035335689045936
21,144,350464.2114942529,0.0045977011494252
22,145,88203.94750656169,0.0026246719160104
23,146,148781.44562334218,0.0079575596816976
24,147,208415.47721179624,0.0241286863270777
25,148,174715.75449101796,0.0479041916167664
26,149,112005.52577319588,0.0034364261168384
27,150,3787916.265402844,0.0071090047393364
28,151,516931.6807387863,0.0026385224274406
29,153,152758.131661442,0.0031347962382445
30,154,18995.576315789476,0.0026315789473684
31,155,6035.413580246914,0.0061728395061728
32,156,721772.7945619335,0.0302114803625377
33,157,80123.9587628866,0.0034364261168384
34,158,200422.6282722513,0.0157068062827225
35,159,24077.859259259258,0.0037037037037037
36,160,3196.65371024735,0.0035335689045936
37,161,359.5,0.0675675675675675
38,162,168181.36179775282,0.0112359550561797
39,164,25730.539325842696,0.0599250936329588
40,165,85432.40315315315,0.0067567567567567
41,166,4082.751851851852,0.0037037037037037
42,169,157107.95739910315,0.0089686098654708
43,170,129299.1213483146,0.0112359550561797
44,174,113026.56207674944,0.0045146726862302
45,175,226665.04119850183,0.8426966292134831
46,176,110423.52694610778,0.0149700598802395
47,179,84333.8275862069,0.0026525198938992
48,181,53530.62908011869,0.0385756676557863
49,185,3206.9052631578948,0.0070175438596491
50,186,2298.140410958904,0.0034246575342465
51,188,683693.641434263,0.0039840637450199
52,189,201409.6143141153,0.0059642147117296
53,190,124412.68285714286,0.0028571428571428
54,191,90280.41489361702,0.0053191489361702
55,195,180355.2198275862,0.0086206896551724
56,196,148051.02127659574,0.0026595744680851
57,197,31607.147117296223,0.003976143141153
58,199,40186.28343313373,0.0019960079840319
59,200,37768.64619164619,0.0024570024570024
60,201,11902.74,0.0033333333333333
61,206,581977.4779411765,0.0122549019607843
62,207,399940.9080675422,0.0037523452157598
63,209,52179.16446124764,0.0018903591682419
64,211,9432.54647887324,0.0084507042253521
65,212,2862.7549295774647,0.0028169014084507
66,213,9288.867605633804,0.0084507042253521
67,215,2265.542372881356,0.0028248587570621
68,217,2300.5071225071224,0.0028490028490028
69,218,2424.2917847025496,0.0028328611898017
70,221,41390.18709677419,0.0032258064516129
71,226,157359.85547785548,0.0023310023310023
72,228,69043.56712962964,0.0092592592592592
73,229,129161.26605504588,0.0114678899082568
74,230,3214.744680851064,0.0035460992907801
75,231,12598.274021352314,0.0035587188612099
76,232,528672.0360934183,0.0148619957537154
77,233,569318.7409766454,0.0106157112526539
78,235,345813.6709129512,0.0106157112526539
79,237,52997.71597633136,0.0029585798816568
80,240,71800.96226415095,0.0062893081761006
81,241,48571.9224137931,0.0028735632183908
82,242,46563.26233183857,0.0381165919282511
83,244,57693.28099173554,0.0055096418732782
84,245,56309.28021978022,0.0054945054945054
85,246,51808.92582417582,0.0054945054945054
86,248,326429.0,0.0081967213114754
87,250,118265.061971831,0.0028169014084507
88,251,10917.754237288136,0.0028248587570621
89,254,197273.5323943662,0.0084507042253521
90,255,30452.900284900286,0.0028490028490028
91,256,82679.19209039547,0.0112994350282485
92,257,6237.691176470588,0.0073529411764705
93,259,29251.14124293785,0.0028248587570621
94,260,51643.759887005646,0.0028248587570621
95,262,1671.778947368421,0.0035087719298245
96,265,249824.15406162463,0.0028011204481792
97,266,26322.74848484849,0.003030303030303
98,267,27565.94661921708,0.0035587188612099
99,270,307513.0070422535,0.0751173708920187
100,271,70430.27220630372,0.0143266475644699
101,276,256204.07958477509,0.0899653979238754
102,277,3428.7513966480446,0.0027932960893854
103,278,172.67857142857142,0.0357142857142857
104,280,5241.880733944954,0.8440366972477065
105,282,31482.00649350649,0.0324675324675324
106,285,385.77777777777777,0.1111111111111111
107,87,3459.7960288808663,0.0794223826714801
108,91,118150.58562367863,0.0010570824524312
109,94,83342.2822410148,0.0010570824524312
110,96,68027.1289640592,0.0010570824524312
111,97,112907.21601685983,0.0010537407797681
112,98,132034.02114164905,0.0010570824524312
113,99,95469.46145723337,0.0010559662090813
