,T0,T19,T22,T26,T33,T39,T54,T73,T75,T84,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.018091795660024827,59
1,0,0,0,1,0,0,0,0,0,0,0.0,0.023601874154874348,21
2,0,0,0,0,0,0,0,0,1,1,0.0,0.0261740316467792,1
3,0,0,0,0,0,0,0,0,1,0,0.0,0.026280398871402925,2
4,0,0,0,0,0,0,1,0,0,1,0.0,0.026379766891770143,2
5,0,0,0,0,0,1,0,0,0,1,0.0,0.02639864927311798,1
6,0,0,0,0,0,0,0,1,0,0,0.0,0.0265748012925876,2
7,0,1,0,0,0,0,0,0,0,0,0.0,0.02696369229788956,1
8,0,0,0,0,0,0,0,0,0,0,0.0,0.02710087105614036,1
9,0,0,0,0,0,1,0,0,0,0,0.0,0.027634864521129728,1
10,0,0,0,0,0,0,0,1,0,1,0.0,0.027976983014982082,2
11,0,0,0,0,1,0,0,0,0,0,0.0,0.028028872184079956,1
12,0,0,1,0,0,0,0,0,0,1,0.0,0.028397255856359542,1
13,0,0,0,1,0,0,1,0,0,0,0.0,0.030954224591275663,2
14,0,0,0,1,0,0,0,1,0,0,0.0,0.031097386309359168,1
15,0,0,1,1,0,0,0,0,0,0,0.0,0.03165726197880936,1
16,0,0,1,0,0,0,1,0,0,0,0.0,0.0343340616337941,1
