,T13,T14,T22,T25,T32,T43,T73,T74,T81,T88,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.011155645269040795,13
1,0,0,0,0,0,0,0,1,0,0,0.0,0.01201142601274546,19
2,1,0,0,0,0,0,0,0,0,0,0.0,0.012436067159388187,16
3,0,0,0,0,0,1,0,0,0,0,0.0,0.012716088297799385,15
4,0,0,0,0,0,0,1,0,0,0,0.0,0.01356666659839404,4
5,0,0,0,0,1,0,0,0,0,0,0.0,0.013596586148797891,9
6,0,0,0,1,0,0,0,0,0,0,0.0,0.013750915066606357,7
7,0,0,1,0,0,0,0,0,0,0,0.0,0.013984053818077638,4
8,0,1,0,0,0,0,0,0,0,0,0.0,0.014217519529780558,3
9,0,0,0,0,0,0,0,0,1,0,0.0,0.014451150978485471,2
10,0,0,0,0,0,0,0,0,0,1,0.0,0.01498165017925564,1
11,1,0,0,0,0,0,0,1,0,0,0.0,0.020520548590619102,1
12,1,0,0,0,0,1,0,0,0,0,0.0,0.020906766507509902,2
13,0,1,0,0,0,1,0,0,0,0,0.0,0.02283368884929976,1
14,1,0,1,0,0,0,0,0,0,0,0.0,0.023139985810256804,1
15,0,0,0,1,0,0,0,0,0,0,0.1,0.013750915066606357,1
16,1,0,0,0,0,0,0,1,0,0,0.1,0.020520548590619102,1
