,T14,T17,T38,T4,T43,T47,T59,T7,T75,T80,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.014461545949235691,61
1,0,0,0,0,0,0,0,0,0,0,0.0,0.01943597167834301,13
2,0,0,0,0,0,0,0,0,1,0,0.0,0.019530124131106774,3
3,0,0,0,0,0,0,1,0,0,0,0.0,0.020026846123603132,3
4,0,0,0,0,0,1,0,0,0,0,0.0,0.02049736740839903,3
5,0,0,1,0,0,0,0,0,0,0,0.0,0.022168223729235565,1
6,0,0,0,1,0,0,0,0,0,0,0.0,0.022843567339796544,4
7,0,1,0,0,0,0,0,0,0,0,0.0,0.022875052744162225,2
8,1,0,0,0,0,0,0,0,0,0,0.0,0.022917696637753265,3
9,0,0,0,0,1,0,0,0,0,1,0.0,0.023023404015582824,1
10,0,0,0,0,0,0,0,0,1,1,0.0,0.023549567780850843,1
11,0,0,0,0,0,1,0,0,0,1,0.0,0.0259908683809999,2
12,0,0,0,0,0,1,0,0,1,0,0.0,0.0288416800745492,1
13,0,0,0,0,0,0,0,1,0,1,0.0,0.030137353172969294,2
