,T17,T21,T32,T50,T55,T61,T63,T66,T77,T86,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.01572559067244057,56
1,0,0,0,0,0,0,0,0,0,1,0.0,0.02003333266327904,16
2,0,0,0,0,0,0,0,1,0,0,0.0,0.02349820768285742,1
3,0,0,0,0,0,0,0,0,1,1,0.0,0.023526515432111737,2
4,0,0,0,0,0,1,0,0,0,0,0.0,0.02361440545502594,1
5,0,0,0,0,0,1,0,0,1,0,0.0,0.02368240529552217,2
6,0,0,0,1,0,0,0,0,1,0,0.0,0.023984546342953363,2
7,0,0,0,0,0,0,0,1,1,0,0.1,0.024454564828086008,2
8,0,0,0,0,1,0,0,0,0,0,0.0,0.02432181953231339,2
9,0,1,0,0,0,0,0,0,0,0,0.0,0.02433985216863072,1
10,0,0,0,0,0,0,0,1,1,0,0.0,0.024454564828086008,1
11,1,0,0,0,0,0,0,0,0,0,0.0,0.02454257663607156,2
12,0,0,1,0,0,0,0,0,0,0,0.0,0.024748022014841158,2
13,0,0,1,0,0,0,0,0,1,0,0.0,0.024880975449634933,3
14,0,0,0,0,1,0,0,0,1,0,0.0,0.02489781926973697,2
15,0,1,0,0,0,0,0,0,1,0,0.0,0.02503595247876185,1
16,0,0,0,0,0,0,1,0,1,0,0.0,0.02579121117174529,1
17,0,0,0,0,0,0,1,0,0,0,0.0,0.026487198336318768,1
18,0,0,0,0,0,1,0,0,0,1,0.0,0.028405374590082952,1
19,0,0,0,0,0,0,0,1,0,1,0.0,0.031496899578992266,1
