,T13,T22,T31,T32,T39,T43,T65,T68,T71,T74,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.013114895191918979,16
1,0,0,0,0,0,0,0,0,0,1,0.0,0.013863676885677514,12
2,1,0,0,0,0,0,0,0,0,0,0.0,0.01432333972045275,9
3,0,0,0,0,0,1,0,0,0,0,0.0,0.014523643892302224,3
4,0,0,0,0,1,0,0,0,0,0,0.0,0.014530068595639219,10
5,0,0,1,0,0,0,0,0,0,0,0.0,0.014688998541271859,10
6,0,0,0,0,0,0,1,0,0,0,0.0,0.015428853586626006,13
7,0,0,0,0,0,0,0,1,0,0,0.0,0.01589254320274692,6
8,0,0,0,1,0,0,0,0,0,0,0.0,0.01602264473411035,3
9,0,0,0,0,0,0,0,0,1,0,0.0,0.0166470246837231,3
10,0,1,0,0,0,0,0,0,0,0,0.0,0.017337170186532788,4
11,1,0,0,0,1,0,0,0,0,0,0.0,0.02267722859166585,1
12,1,0,0,0,0,1,0,0,0,0,0.0,0.022689884153848032,2
13,0,0,1,0,1,0,0,0,0,0,0.0,0.023169441803511118,1
14,0,0,0,0,0,1,1,0,0,0,0.0,0.024012221321331743,2
15,0,0,0,1,1,0,0,0,0,0,0.0,0.024418004291048866,1
16,1,0,0,1,0,0,0,0,0,0,0.0,0.025199264408274594,1
17,0,0,0,0,0,0,0,1,0,1,0.0,0.025242019787433678,1
18,0,0,1,0,0,0,1,0,0,0,0.0,0.026900226266253997,1
19,1,1,0,0,0,0,0,0,0,0,0.1,0.027304062915205526,1
