,index,time,rate
0,18,11252.0,0.1883656509695291
1,19,2355.0,0.1888888888888888
2,21,42004.0,0.192200557103064
3,24,6562.0,0.1938202247191011
4,30,475631.0,0.6
5,34,36002.0,0.228125
6,6,46944.0,0.208
7,86,78821.0,0.6428571428571429
8,1,1000.0,0.0962025316455696
9,14,43986.0,0.1895604395604395
10,23,18615.0,0.192200557103064
11,27,32818.0,0.2275449101796407
12,28,4465.0,0.2317073170731707
13,47,28828.0,0.2347266881028939
14,54,6719.0,0.1766666666666666
15,55,37720.0,0.1821192052980132
16,62,54721.0,1.0
17,78,10111.0,0.3172690763052209
18,79,5035.0,0.2458333333333333
