,index,time,rate
0,30,475631.0,0.6
1,31,23941.0,0.2286585365853658
2,34,36002.0,0.228125
3,39,1844.0,0.1513157894736842
4,41,27030.0,0.1490066225165563
5,42,15991.0,0.1414473684210526
6,43,2254.0,0.1521035598705501
7,47,28828.0,0.2347266881028939
8,51,34657.0,0.1480263157894736
9,52,40509.0,0.1495016611295681
10,55,37720.0,0.1821192052980132
11,60,11110.0,0.1854304635761589
12,63,10485.0,0.0131578947368421
13,64,7104.0,0.23
14,66,42270.0,0.2449664429530201
15,69,10056.0,0.2441471571906354
16,71,41012.0,0.2416107382550335
17,73,41660.0,0.2315436241610738
18,74,11878.0,0.2289562289562289
19,75,13335.0,0.2297297297297297
20,77,15493.0,0.7272727272727273
21,78,10111.0,0.3172690763052209
22,80,29406.0,0.7043010752688172
23,81,22496.0,0.0448430493273542
24,82,44878.0,0.2784810126582278
25,83,50667.0,0.1964285714285714
26,85,112842.0,0.0454545454545454
27,87,48599.0,0.2
