,index,time,rate
0,206,581977.4779411765,0.0122549019607843
1,178,153972.81736526947,0.0059880239520958
2,186,2298.140410958904,0.0034246575342465
3,261,1729.968858131488,0.0034602076124567
4,283,423.26666666666665,0.1111111111111111
5,42,1153607.3929159802,0.0131795716639209
6,52,301261.27173913043,0.0021739130434782
7,86,12539.88498402556,0.1038338658146964
8,97,112907.21601685983,0.0010537407797681
9,119,13877.94049008168,0.0011668611435239
10,157,80123.9587628866,0.0034364261168384
11,202,1962.0487106017192,0.0429799426934097
12,259,29251.14124293785,0.0028248587570621
13,275,3834.9534246575354,0.0027397260273972
14,28,1296529.7531380751,0.0117154811715481
15,36,746400.5176954733,0.0131687242798353
16,47,391706.20624151966,0.2103120759837177
17,94,83342.2822410148,0.0010570824524312
18,95,107515.76135163674,0.0010559662090813
19,148,174715.75449101796,0.0479041916167664
20,19,119390.47293447291,0.0883190883190883
21,228,69043.56712962964,0.0092592592592592
22,279,345.0,0.0294117647058823
23,4,53984.125364431486,0.0058309037900874
24,151,516931.6807387863,0.0026385224274406
25,164,25730.539325842696,0.0599250936329588
26,280,5241.880733944954,0.8440366972477065
27,111,103971.94198312236,0.0010548523206751
28,124,2742.390745501285,0.0025706940874035
29,17,40414.50442477876,0.0029498525073746
30,171,111962.29147982063,0.0089686098654708
31,199,40186.28343313373,0.0019960079840319
32,2,49791.14444444444,0.0015873015873015
33,223,43294.52285714286,0.0028571428571428
34,224,35965.71467391304,0.0027173913043478
35,227,195354.5710955711,0.0209790209790209
36,242,46563.26233183857,0.0381165919282511
37,34,345033.2755443886,0.0108877721943048
38,49,81900.14905149052,0.0013550135501355
39,70,42555.079545454544,0.0056818181818181
