,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[62, 3, 43, 5, 56, 4, 1, 14, 30, 48]",[62],1,[54721.0],[1.0],0.014437309506114,18,3.667003870010376,3.642859900010376,0.0896699428558349,"{'qpu_sampling_time': 8384.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 43.3, 'qpu_access_time': 24143.97, 'qpu_access_overhead_time': 1971.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1829.0, 'post_processing_overhead_time': 1829.0}",dc25e8da-441f-4ffe-a901-f589d5176a2d,"{'embedding': {'T3': (3192, 3191), 'T62': (2265, 3102), 'T43': (3117, 2250), 'T5': (2356,), 'T56': (3132, 2235), 'T4': (3147, 2191), 'T1': (3207, 3206), 'T14': (2341,), 'T30': (2220, 3177), 'T48': (3162, 2206)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.0077291061463652215}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T5', 'T62'), ('T56', 'T62'), ('T4', 'T62'), ('T14', 'T62'), ('T30', 'T62'), ('T30', 'T56'), ('T30', 'T4'), ('T30', 'T14'), ('T48', 'T62'), ('T48', 'T30')]}}]"
1,1,"[16, 87, 13, 59, 12, 33, 75, 21, 36, 43]",[],0,[],[],0.0121017718547638,24,4.233712196350098,4.207504626350097,0.1305351257324218,"{'qpu_sampling_time': 10448.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 63.94, 'qpu_access_time': 26207.57, 'qpu_access_overhead_time': 883.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 201.0, 'post_processing_overhead_time': 201.0}",68055a19-a06c-4714-85b6-c9f91a9e3bba,"{'embedding': {'T87': (1125,), 'T16': (2961, 2962), 'T13': (1110,), 'T59': (1275, 2991), 'T12': (2932, 2930, 2931, 1440), 'T33': (1290, 3051, 3050), 'T75': (2915, 2916, 1260), 'T21': (3021, 3020, 1305), 'T36': (2946, 2947), 'T43': (2976, 2977, 1455)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009775574974270253}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T87', 'T16'), ('T12', 'T16'), ('T12', 'T87'), ('T33', 'T16'), ('T33', 'T87'), ('T33', 'T12'), ('T21', 'T16'), ('T21', 'T87'), ('T21', 'T12'), ('T21', 'T33'), ('T36', 'T16'), ('T36', 'T87'), ('T36', 'T12'), ('T36', 'T33'), ('T36', 'T21')]}}]"
2,2,"[53, 77, 0, 86, 42, 66, 46, 39, 79, 28]",[77],1,[15493.0],[0.7272727272727273],0.0182804279184408,18,3.589365005493164,3.563275835493164,0.0847628116607666,"{'qpu_sampling_time': 10328.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 62.74, 'qpu_access_time': 26089.17, 'qpu_access_overhead_time': 3126.83, 'qpu_programming_time': 15761.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 2024.0, 'post_processing_overhead_time': 2024.0}",0d1010e0-f033-48f1-a7f0-262057876d3c,"{'embedding': {'T77': (1232, 1233), 'T53': (3591, 1278), 'T0': (1248, 1247), 'T86': (3546,), 'T42': (1263, 3621), 'T66': (1308, 3606), 'T46': (3576, 1293), 'T39': (1337, 3471), 'T79': (3561,), 'T28': (1322, 3456)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008379526724032802}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T0', 'T53'), ('T86', 'T53'), ('T86', 'T77'), ('T86', 'T0'), ('T42', 'T86'), ('T66', 'T53'), ('T66', 'T77'), ('T66', 'T0'), ('T66', 'T86'), ('T46', 'T86')]}}]"
3,3,"[39, 74, 72, 19, 24, 69, 10, 18, 29, 33]",[],0,[],[],0.0128603495260143,16,3.545875072479248,3.520123502479248,0.0890998840332031,"{'qpu_sampling_time': 9992.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 59.38, 'qpu_access_time': 25751.57, 'qpu_access_overhead_time': 1979.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 826.0, 'post_processing_overhead_time': 826.0}",c042f7d8-5466-48ba-ac6e-22e45c27f1e6,"{'embedding': {'T74': (5174, 2832), 'T39': (2682, 5144), 'T72': (5189, 2847), 'T19': (5249, 2757), 'T24': (2697, 5159), 'T69': (5204,), 'T10': (2727,), 'T18': (5234, 2742), 'T29': (2712,), 'T33': (5219,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008470125686233294}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T72', 'T74'), ('T10', 'T72'), ('T29', 'T74'), ('T29', 'T72'), ('T29', 'T69'), ('T29', 'T10'), ('T29', 'T18'), ('T33', 'T72'), ('T33', 'T10'), ('T33', 'T29')]}}]"
4,4,"[78, 61, 60, 20, 13, 15, 63, 70, 64, 76]",[],0,[],[],0.0128960658022757,19,4.83860969543457,4.81424892543457,0.079474925994873,"{'qpu_sampling_time': 8600.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 45.46, 'qpu_access_time': 24360.77, 'qpu_access_overhead_time': 1065.23, 'qpu_programming_time': 15760.77, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 230.0, 'post_processing_overhead_time': 230.0}",4409046d-574b-473c-8891-71891f3ce219,"{'embedding': {'T61': (2704, 2703, 3554), 'T78': (2748, 2749), 'T60': (2733, 2734), 'T20': (3569, 2673), 'T13': (3614, 2613), 'T15': (2763, 3584), 'T63': (3599, 2688), 'T70': (3659,), 'T64': (3629, 2658), 'T76': (3644,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.010970317443965334}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T20', 'T78'), ('T20', 'T60'), ('T13', 'T20'), ('T15', 'T78'), ('T15', 'T60'), ('T15', 'T20'), ('T15', 'T13'), ('T63', 'T20'), ('T63', 'T15'), ('T76', 'T78'), ('T76', 'T60'), ('T76', 'T20'), ('T76', 'T13'), ('T76', 'T15')]}}]"
5,5,"[4, 11, 60, 15, 18, 26, 29, 83, 54, 67]",[11],1,[8620.0],[0.3005464480874317],0.0169558740222193,18,4.247205972671509,4.223914002671509,0.0791709423065185,"{'qpu_sampling_time': 7532.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 34.78, 'qpu_access_time': 23291.97, 'qpu_access_overhead_time': 1771.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1427.0, 'post_processing_overhead_time': 1427.0}",39abde99-e1fb-4fe7-ac58-daf8f390bb7f,"{'embedding': {'T11': (2625,), 'T4': (2551, 2550, 3179), 'T60': (3134, 2640), 'T15': (3058,), 'T18': (3043,), 'T26': (2655, 3149), 'T29': (2566, 3164, 2565), 'T83': (2610,), 'T54': (2595, 3208), 'T67': (3193, 2580)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.00906316208001104}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T26', 'T4'), ('T29', 'T4'), ('T29', 'T26'), ('T83', 'T4'), ('T83', 'T26'), ('T83', 'T29')]}}]"
6,6,"[51, 43, 71, 82, 70, 16, 30, 9, 39, 66]",[30],1,[475631.0],[0.6],0.0178049595362596,16,3.698654890060425,3.672495320060425,0.0914087295532226,"{'qpu_sampling_time': 10400.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 63.46, 'qpu_access_time': 26159.57, 'qpu_access_overhead_time': 1327.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1896.0, 'post_processing_overhead_time': 1896.0}",9349b1a2-da47-4345-876d-2eeb56e90f17,"{'embedding': {'T43': (5502,), 'T51': (2263,), 'T71': (2354, 5472), 'T82': (5517,), 'T70': (2219, 5531), 'T16': (2278,), 'T30': (2248, 5396), 'T9': (2369, 5487), 'T39': (5381, 2233), 'T66': (5546, 2204)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.007595714508785479}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T30', 'T51'), ('T30', 'T71'), ('T30', 'T82'), ('T30', 'T70'), ('T30', 'T16'), ('T9', 'T30'), ('T66', 'T30')]}}]"
7,7,"[71, 33, 19, 53, 31, 5, 80, 38, 37, 59]",[80],1,[29406.0],[0.7043010752688172],0.0134588936242958,18,3.551162004470825,3.525818834470825,0.0780520439147949,"{'qpu_sampling_time': 9584.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 55.3, 'qpu_access_time': 25343.17, 'qpu_access_overhead_time': 721.83, 'qpu_programming_time': 15759.17, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 956.0, 'post_processing_overhead_time': 956.0}",f9ebd073-d660-4925-ad25-f04c7abd22f5,"{'embedding': {'T33': (5638, 2519), 'T71': (2593, 2594), 'T19': (5608, 2564), 'T53': (5548,), 'T31': (5563, 2669), 'T5': (5533,), 'T80': (2609, 2608), 'T38': (2504, 5623), 'T37': (2534, 5593), 'T59': (2549, 5578)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009806498555174587}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T33', 'T71'), ('T53', 'T71'), ('T53', 'T33'), ('T31', 'T71'), ('T31', 'T53'), ('T5', 'T71'), ('T5', 'T53'), ('T80', 'T71'), ('T80', 'T33'), ('T80', 'T53'), ('T80', 'T31'), ('T80', 'T5'), ('T38', 'T71'), ('T38', 'T33'), ('T38', 'T53'), ('T38', 'T31'), ('T38', 'T5'), ('T38', 'T80')]}}]"
8,8,"[53, 12, 72, 79, 57, 39, 37, 56, 19, 80]",[80],1,[29406.0],[0.7043010752688172],0.0155687664646949,16,3.547324180603028,3.5193638106030276,0.0876181125640869,"{'qpu_sampling_time': 12200.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 81.46, 'qpu_access_time': 27960.37, 'qpu_access_overhead_time': 3173.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 212.0, 'post_processing_overhead_time': 212.0}",4efed3f4-9a9e-4558-b79a-43bc60882312,"{'embedding': {'T12': (1900,), 'T53': (4930,), 'T72': (4960, 1991), 'T79': (5004, 1841), 'T57': (4975, 2006), 'T39': (1885, 4839), 'T37': (1856, 4989), 'T56': (1915,), 'T19': (4945,), 'T80': (1870, 4854)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.00988703459503823}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T12', 'T53'), ('T72', 'T53'), ('T72', 'T12'), ('T57', 'T53'), ('T57', 'T12'), ('T57', 'T72'), ('T56', 'T53'), ('T56', 'T12'), ('T56', 'T72'), ('T56', 'T57'), ('T80', 'T53'), ('T80', 'T12'), ('T80', 'T72'), ('T80', 'T57'), ('T80', 'T56')]}}]"
9,9,"[15, 18, 67, 59, 65, 64, 21, 8, 17, 76]",[],0,[],[],0.0142927197958423,18,3.361515045166016,3.334683475166016,0.0831999778747558,"{'qpu_sampling_time': 11072.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.18, 'qpu_access_time': 26831.57, 'qpu_access_overhead_time': 646.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 191.0, 'post_processing_overhead_time': 191.0}",08ea40f2-4340-4093-9c34-f6e713e0ae45,"{'embedding': {'T18': (1949, 1948), 'T15': (5544, 1873), 'T67': (1888, 5379), 'T59': (5500, 1994), 'T65': (5410, 1903), 'T64': (5485,), 'T21': (5470,), 'T8': (1933, 1934), 'T17': (1918, 5515), 'T76': (1844, 5529)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008909068486851548}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T21', 'T15'), ('T21', 'T65'), ('T8', 'T65'), ('T8', 'T21'), ('T17', 'T15'), ('T17', 'T65'), ('T17', 'T21'), ('T17', 'T8'), ('T76', 'T21'), ('T76', 'T17')]}}]"
