,T1108,T1168,T1241,T1305,T1409,T1447,T1650,T246,T260,T950,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,0,0,1,0,0,1,0.0,0.06179522809869277,30
1,1,0,1,0,0,0,1,0,0,0,0.0,0.06627474833927835,6
2,1,0,0,0,0,0,1,0,0,1,0.0,0.06688337282772955,8
3,0,0,1,0,0,0,1,0,0,0,0.0,0.06723550588156217,4
4,1,0,1,0,0,0,0,0,0,1,0.0,0.06730521136617719,6
5,0,0,0,0,0,0,1,0,0,1,0.0,0.06827974880296744,11
6,0,0,1,0,0,0,0,0,0,1,0.0,0.0685368161307355,4
7,0,1,1,0,0,0,1,0,0,0,0.0,0.0695967718837521,6
8,0,1,0,0,0,0,1,0,0,1,0.0,0.07025777702551828,3
9,0,1,1,0,0,0,0,0,0,1,0.0,0.07067750228716105,5
10,0,0,0,0,0,1,1,0,0,1,0.0,0.07242972685891978,2
11,0,0,1,0,0,1,0,0,0,1,0.0,0.07278049620422496,3
12,1,0,1,0,0,0,0,0,0,0,0.0,0.0742890457659756,1
13,0,0,1,0,1,0,1,0,0,0,0.0,0.07501073841583838,1
14,1,0,0,0,0,0,0,0,0,1,0.0,0.07534774625721347,1
15,1,1,1,0,0,0,0,0,0,0,0.0,0.07572488647016418,1
16,0,0,1,0,0,0,1,0,0,1,0.1,0.06179522809869277,1
17,0,0,1,0,1,0,1,0,0,1,0.0,0.07862130578997173,1
18,1,0,0,1,0,0,1,0,0,0,0.0,0.08003163712020306,1
19,1,0,1,0,1,0,0,0,0,0,0.0,0.08151540410319952,1
20,1,0,0,0,1,0,0,0,0,1,0.0,0.08231237953342958,1
21,0,1,0,1,0,0,1,0,0,0,0.0,0.08374247428750087,1
22,0,1,0,0,1,0,0,0,0,1,0.0,0.08632281298753353,1
23,0,0,1,0,1,0,1,0,0,1,0.2,0.07862130578997173,1
