,T1152,T1279,T1416,T1519,T227,T296,T440,T489,T557,T830,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,1,0,0,0,0,0.0,0.0331075089641574,40
1,0,0,0,0,0,1,1,0,0,0,0.0,0.0352683863925426,20
2,0,0,0,0,0,1,0,0,1,0,0.0,0.036107251153770566,12
3,0,0,0,0,0,1,0,0,0,0,0.0,0.03683294128742193,11
4,0,0,0,0,0,1,0,0,0,1,0.0,0.03925425245917318,4
5,1,0,0,0,0,0,1,0,0,0,0.0,0.03987995400919589,4
6,1,0,0,0,0,1,1,0,0,0,0.0,0.04138931529745575,3
7,1,0,0,0,0,1,0,0,1,0,0.0,0.04198716274237702,1
8,0,0,0,0,0,0,1,0,1,0,0.0,0.04336641281235307,1
9,0,0,0,1,0,1,0,0,0,0,0.0,0.044798988874993874,1
10,0,0,1,0,0,1,0,0,1,0,0.1,0.048608696973398674,1
11,0,0,0,0,0,1,1,1,0,0,0.1,0.050254991405086755,1
12,0,0,0,1,0,0,1,0,0,1,0.0,0.06224919579169243,1
