,T1246,T1390,T1629,T386,T544,T707,T830,T906,T917,T984,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,0,0,0,0,0,0,0.0,0.030064386926215023,35
1,0,0,1,0,0,0,0,0,0,1,0.0,0.032189592053992216,13
2,0,0,0,0,0,0,0,0,0,1,0.0,0.032331609457073994,18
3,0,0,1,1,0,0,0,0,0,0,0.0,0.03384173570823301,5
4,0,0,1,0,0,0,1,0,0,0,0.0,0.03417005010464194,5
5,0,0,0,1,0,0,0,0,0,1,0.0,0.035106799320410796,3
6,0,0,0,0,0,0,1,0,0,1,0.0,0.03547610999530104,3
7,0,0,1,0,0,0,0,1,0,0,0.0,0.03575056255335403,3
8,0,1,1,0,0,0,0,0,0,0,0.0,0.03632145577415455,1
9,0,0,1,0,0,0,0,0,1,0,0.0,0.03675392515693137,2
10,1,0,1,0,0,0,0,0,0,0,0.0,0.03692275188368237,1
11,0,0,0,0,0,0,0,1,0,1,0.0,0.037231283882897245,1
12,0,1,0,0,0,0,0,0,0,1,0.0,0.0378649451545494,3
13,0,0,0,0,0,0,1,0,0,0,0.0,0.03882255926485369,1
14,0,0,1,0,0,1,0,0,0,0,0.0,0.039001610770337244,2
15,0,0,0,1,0,0,1,0,0,0,0.0,0.04052494599719128,2
16,1,0,0,0,0,0,0,0,0,0,0.0,0.04251146609762957,1
17,0,0,1,0,0,0,0,0,0,0,0.1,0.030064386926215023,1
