,T0,T1030,T1247,T1306,T1402,T165,T238,T349,T38,T887,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0,0,0,0,0.0,0.022547870096856347,37
1,1,0,0,0,0,0,0,0,0,0,0.0,0.028483692038999607,13
2,0,0,0,0,0,0,0,0,0,1,0.0,0.030531516259598997,5
3,0,0,0,0,0,0,0,1,0,0,0.0,0.031121448219206288,7
4,0,0,0,0,0,0,0,0,0,0,0.0,0.031186100239062226,3
5,0,0,0,0,1,0,0,0,0,0,0.0,0.031568406645288705,2
6,0,0,0,1,0,0,0,0,0,0,0.0,0.03222308770102015,9
7,0,0,0,0,0,0,0,0,1,0,0.0,0.032694665490226524,2
8,1,0,0,0,0,1,0,0,0,0,0.0,0.033208758243424626,3
9,0,0,1,0,0,0,0,0,0,0,0.0,0.0350077177924341,2
10,0,0,0,0,0,1,0,1,0,0,0.0,0.03541683232723856,1
11,0,0,0,1,0,1,0,0,0,0,0.1,0.03767700097830583,3
12,0,0,0,0,0,1,0,1,0,0,0.1,0.03541683232723856,1
13,0,0,0,0,0,1,0,0,1,0,0.0,0.036211646550896814,1
14,0,0,0,0,0,1,1,0,0,0,0.0,0.03682999215164552,2
15,0,0,0,1,0,1,0,0,0,0,0.0,0.03767700097830583,2
16,1,0,0,0,0,0,0,1,0,0,0.0,0.03969180684915698,1
17,1,0,0,0,0,0,1,0,0,0,0.0,0.04145587097940438,1
18,0,0,0,0,0,0,0,0,1,1,0.0,0.04298227926612743,1
19,0,0,0,1,0,0,0,0,0,1,0.0,0.043934724140461234,2
20,0,1,0,0,0,0,0,0,0,0,0.1,0.035007627207185456,1
21,0,0,0,1,0,0,0,0,1,0,0.0,0.04557589345859159,1
