,T1114,T1163,T1231,T1363,T1563,T1639,T372,T422,T67,T771,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,0,0,0,0,0,0,0.0,0.03635763797112817,25
1,1,0,1,0,0,0,0,0,0,0,0.0,0.03710351304354625,19
2,0,0,1,0,0,0,0,0,0,0,0.0,0.03828680743911399,12
3,0,0,1,0,0,1,0,0,0,0,0.0,0.03878583534935708,16
4,0,0,1,1,0,0,0,0,0,0,0.0,0.039590816492629875,6
5,0,0,1,0,0,0,0,0,1,0,0.0,0.043657331511634756,1
6,1,1,0,0,0,0,0,0,0,0,0.0,0.04393715550376592,4
7,0,1,0,0,0,1,0,0,0,0,0.0,0.04496882516079258,5
8,0,0,1,0,0,0,1,0,0,0,0.0,0.046424876271083375,1
9,0,1,0,0,0,0,0,0,0,0,0.0,0.046615933026173804,1
10,0,0,0,0,0,1,0,0,0,0,0.0,0.04705669207883453,1
11,1,0,1,0,0,1,0,0,0,0,0.0,0.04832199806988291,3
12,0,0,1,1,0,1,0,0,0,0,0.0,0.049770711280523044,1
13,0,1,1,0,0,0,0,0,0,0,0.1,0.03635763797112817,1
14,0,0,1,0,0,0,0,0,0,0,0.1,0.03828680743911399,1
15,1,1,0,0,0,0,0,0,0,0,0.1,0.04393715550376592,1
16,0,1,0,1,0,1,0,0,0,0,0.0,0.05482596533716756,1
17,1,1,0,0,1,0,0,0,0,0,0.0,0.058058433550849345,1
