,T1133,T1241,T1469,T1580,T298,T312,T328,T422,T783,T806,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,0,0,0,0,0,0,0.0,0.027856038644113262,26
1,1,1,0,0,0,0,0,0,0,0,0.0,0.030780990555602305,36
2,1,0,1,0,0,0,0,0,0,0,0.0,0.032319369479533816,9
3,0,1,0,0,0,0,0,0,0,0,0.0,0.032326351575574785,8
4,0,0,1,0,0,0,0,0,0,0,0.0,0.03453700704367362,2
5,0,1,0,0,0,0,1,0,0,0,0.0,0.03552066506799827,7
6,0,1,0,0,0,0,0,0,0,1,0.0,0.03716410733212216,4
7,0,0,1,0,0,0,1,0,0,0,0.0,0.03735745792489584,1
8,1,0,0,0,0,0,0,0,0,0,0.0,0.03868218809631274,2
9,1,0,0,0,0,0,1,0,0,0,0.0,0.04103900491070731,1
10,0,1,0,1,0,0,0,0,0,0,0.0,0.041906723141389324,1
11,0,0,1,0,1,0,0,0,0,0,0.0,0.04280969344116182,1
12,1,0,0,0,0,0,0,0,0,1,0.0,0.042883313493831926,1
13,1,1,0,0,1,0,0,0,0,0,0.0,0.04638223657314426,1
