,T134,T1395,T1427,T1643,T400,T420,T479,T489,T514,T910,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,1,0.0,0.014545892381110011,29
1,0,0,0,0,0,0,0,0,0,0,0.0,0.018140484581066492,12
2,0,0,0,0,0,1,0,0,0,0,0.0,0.018984713925464226,13
3,0,0,0,1,0,0,0,0,0,0,0.0,0.019801093268628556,8
4,0,0,1,0,0,0,0,0,0,0,0.0,0.020202890250838216,4
5,0,1,0,0,0,0,0,0,0,0,0.0,0.020337419002435304,9
6,0,0,0,0,0,0,1,0,0,0,0.0,0.02101152962350177,2
7,0,0,0,0,1,0,0,0,0,0,0.0,0.021044380460355474,4
8,0,0,0,0,0,0,0,1,0,0,0.0,0.021719680583670745,5
9,1,0,0,0,0,0,0,0,0,0,0.0,0.02246984891162028,4
10,0,0,0,0,0,1,0,0,0,1,0.0,0.026846517920045516,1
11,0,0,1,0,0,0,0,0,0,1,0.0,0.028395890450062515,1
12,0,0,0,0,1,0,0,0,0,1,0.0,0.028568053686813522,3
13,1,0,0,0,0,0,0,0,0,1,0.0,0.029661013388722023,1
14,0,1,0,0,0,0,0,0,0,1,0.0,0.029887492353561487,3
15,0,1,0,1,0,0,0,0,0,0,0.0,0.03435053426710288,1
