,T1160,T1243,T1370,T1456,T1539,T1575,T300,T328,T487,T618,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,0,0,0,0,0,0,0.0,0.030561873129008762,49
1,1,0,0,1,0,0,0,0,0,0,0.0,0.033150826827966384,17
2,0,0,0,1,0,0,0,1,0,0,0.0,0.03488958037937357,3
3,0,0,0,1,0,1,0,0,0,0,0.0,0.035357161908838385,1
4,1,0,0,0,0,0,0,0,0,0,0.0,0.0363707182620858,6
5,0,0,1,1,0,0,0,0,0,0,0.0,0.037308069050435856,3
6,0,0,0,1,0,0,0,0,0,1,0.0,0.038295242909170836,2
7,1,0,0,0,0,0,0,1,0,0,0.0,0.03899702450534018,2
8,0,0,0,1,0,0,0,0,1,0,0.0,0.03925271720618083,1
9,0,0,0,0,0,1,0,0,0,0,0.0,0.03926090340288863,2
10,0,0,0,0,0,0,0,1,0,0,0.0,0.039583996245960054,1
11,0,0,0,1,0,0,1,0,0,0,0.0,0.03958407057941444,2
12,1,1,0,0,0,0,0,0,0,0,0.0,0.04058696584051026,1
13,0,1,0,0,0,0,0,0,0,0,0.0,0.04141663263260655,3
14,1,0,1,0,0,0,0,0,0,0,0.0,0.04155501692857806,1
15,1,0,0,0,1,0,0,0,0,0,0.0,0.04189821783617305,1
16,0,0,1,0,0,0,0,0,0,0,0.0,0.042556149677254206,1
17,1,0,0,0,0,0,0,0,0,1,0.0,0.04309094414131749,1
18,1,0,0,1,0,0,0,1,0,0,0.0,0.04559883072074779,1
19,1,1,0,0,0,0,0,0,0,0,0.1,0.04058696584051026,1
20,0,0,1,1,0,0,0,0,0,0,0.1,0.037308069050435856,1
