,T1098,T1413,T1556,T200,T235,T38,T786,T852,T890,T944,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,1,0,0.0,0.021728220528738913,22
1,0,1,0,0,0,0,0,0,0,0,0.0,0.022362425885750076,12
2,1,0,0,0,0,0,0,0,0,0,0.0,0.022635525057071785,13
3,0,0,0,1,0,0,0,0,0,0,0.0,0.023517119675697466,3
4,0,0,0,0,0,0,0,0,0,1,0.0,0.023702282217473784,8
5,0,0,0,0,0,0,0,0,0,0,0.0,0.024699253903139574,3
6,0,0,0,0,0,0,0,1,0,0,0.0,0.024742178829850622,8
7,0,0,0,0,0,1,0,0,0,0,0.0,0.02570563668653201,1
8,0,0,1,0,0,0,0,0,0,0,0.0,0.026581964177115502,7
9,0,0,0,0,1,0,0,0,0,0,0.0,0.027798790671935858,3
10,0,0,0,0,0,0,1,0,0,0,0.0,0.0280310483848848,1
11,0,1,0,0,0,0,0,0,1,0,0.0,0.029884727626534664,1
12,0,0,0,0,0,0,0,0,1,1,0.0,0.02994886342908909,2
13,0,1,0,0,0,0,0,0,0,1,0.0,0.03105560743314688,1
14,0,0,0,0,0,0,0,1,1,0,0.0,0.031201683494518226,1
15,0,1,0,1,0,0,0,0,0,0,0.0,0.03127044539139335,1
16,0,0,0,1,0,0,0,0,0,1,0.0,0.03146722843965934,1
17,1,0,0,0,0,0,0,0,1,0,0.0,0.031532794550829815,2
18,1,0,0,0,0,0,0,0,0,1,0.0,0.03244672470389183,4
19,1,1,0,0,0,0,0,0,0,0,0.0,0.03318460616214641,1
20,0,0,0,0,0,1,0,0,0,1,0.0,0.033364234679826174,1
21,0,1,1,0,0,0,0,0,0,0,0.0,0.03397547659725969,1
22,0,0,1,1,0,0,0,0,0,0,0.0,0.03439163002940428,1
23,0,1,0,0,1,0,0,0,0,0,0.0,0.03488659180020536,1
24,0,0,0,0,1,0,0,0,0,1,0.1,0.035300923383587986,1
