,T1162,T343,T563,T566,T584,T71,T859,T904,T910,T916,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,1,0,0,0.0,0.03919798433885987,12
1,0,0,0,0,0,0,0,1,1,0,0.0,0.039250050490316095,6
2,0,0,0,0,0,0,1,1,0,0,0.0,0.03945406938055294,9
3,0,0,0,0,0,0,0,0,1,0,0.0,0.0404086556913997,7
4,0,0,0,0,0,0,1,0,1,0,0.0,0.04063368369209906,7
5,0,0,0,0,0,0,1,0,0,0,0.0,0.04082588285476543,8
6,0,0,0,0,0,0,0,1,0,1,0.0,0.042275463371888436,2
7,1,0,0,0,0,0,0,0,0,0,0.0,0.043464296776667896,6
8,0,0,0,0,0,0,0,0,1,1,0.0,0.04351325552652292,3
9,1,0,0,0,0,0,0,1,0,0,0.0,0.043637531197913235,8
10,0,0,0,0,0,0,1,0,0,1,0.0,0.043739797763256295,1
11,0,0,0,0,0,0,0,0,0,1,0.0,0.04419268855556434,1
12,0,0,0,0,0,1,0,1,0,0,0.0,0.04425024040924261,5
13,1,0,0,0,0,0,0,0,1,0,0.0,0.04497278093124477,1
14,1,0,0,0,0,0,1,0,0,0,0.0,0.04509504330010232,1
15,0,0,0,0,0,1,0,0,1,0,0.0,0.04551660388661196,2
16,1,0,0,0,0,0,0,1,0,0,0.1,0.043637531197913235,2
17,0,0,0,0,0,1,1,0,0,0,0.0,0.04576628809975623,2
18,0,0,0,0,0,0,1,1,0,0,0.1,0.03945406938055294,1
19,0,0,0,0,0,1,0,0,0,0,0.0,0.04680164794451619,2
20,1,0,0,0,0,0,0,0,0,1,0.0,0.04812338579786558,1
21,0,0,0,0,0,1,0,0,0,1,0.0,0.04891065532736934,1
22,0,0,0,0,0,0,1,1,0,1,0.1,0.053369697630900596,1
23,0,1,0,0,0,0,0,1,0,0,0.0,0.04951144246693701,2
24,1,0,0,0,0,0,0,0,0,1,0.1,0.04812338579786558,1
25,0,0,0,0,1,0,0,0,1,0,0.0,0.05099476296281663,1
26,0,0,0,1,0,0,1,0,0,0,0.0,0.05124786070992452,1
27,0,0,0,1,0,0,0,0,0,0,0.0,0.053410057818994744,1
28,0,0,0,0,0,1,0,1,1,0,0.0,0.054725529675787477,2
29,1,0,0,0,0,0,1,0,0,1,0.1,0.06059228153861909,1
30,1,0,1,0,0,0,0,0,0,0,0.0,0.0567346977757036,1
31,0,0,0,0,0,0,1,0,1,0,0.1,0.04063368369209906,1
