,T156,T197,T20,T205,T213,T233,T238,T257,T45,T53,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0032842008484094106,34
1,0,0,1,0,0,0,0,0,0,0,0.0,0.0063274906350905755,4
2,0,0,0,0,1,0,0,0,0,0,0.0,0.006562345447273044,5
3,0,0,0,0,0,0,0,1,0,0,0.0,0.006569280394159284,7
4,0,1,0,0,0,0,0,0,0,0,0.0,0.006597000818018815,11
5,0,0,0,0,0,0,1,0,0,0,0.0,0.006622355408095335,7
6,0,0,0,0,0,0,0,0,1,0,0.0,0.006633006006548522,10
7,0,0,0,0,0,0,0,0,0,1,0.0,0.006716404590456977,6
8,0,0,0,1,0,0,0,0,0,0,0.0,0.008381831109152938,2
9,0,0,0,0,0,1,0,0,0,0,0.0,0.008405260628781823,5
10,1,0,0,0,0,0,0,0,0,0,0.0,0.009406327664375954,4
11,0,1,0,0,0,0,0,0,0,0,0.1,0.006597000818018815,1
12,0,0,0,0,1,0,0,1,0,0,0.0,0.01651517004674293,1
13,0,1,0,0,0,0,0,1,0,0,0.0,0.016551201791947717,1
14,0,0,0,0,1,1,0,0,0,0,0.0,0.018411286229441104,2
