,T104,T124,T183,T188,T19,T215,T228,T50,T75,T81,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,6.98152913207496e-05,39
1,0,0,0,0,1,0,0,0,0,0,0.0,0.0033802547509761294,6
2,1,0,0,0,0,0,0,0,0,0,0.0,0.0033968406129989046,5
3,0,0,0,0,0,1,0,0,0,0,0.0,0.0034004628314085977,8
4,0,1,0,0,0,0,0,0,0,0,0.0,0.003400709566711893,11
5,0,0,1,0,0,0,0,0,0,0,0.0,0.003404363728626819,5
6,0,0,0,0,0,0,1,0,0,0,0.0,0.0034066464508253676,11
7,0,0,0,0,0,0,0,0,1,0,0.0,0.003409912085965917,5
8,0,0,0,0,0,0,0,1,0,0,0.0,0.003964874099376802,3
9,0,0,0,1,0,0,0,0,0,0,0.0,0.004590306605587144,2
10,0,0,0,0,0,0,0,0,0,1,0.0,0.00673318340329958,2
11,1,0,0,0,0,1,0,0,0,0,0.0,0.013395313163211634,1
12,0,1,0,0,0,0,0,0,1,0,0.0,0.013408386365242088,1
13,0,0,0,1,0,1,0,0,0,0,0.0,0.014595588690788159,1
