,T116,T124,T159,T164,T19,T212,T222,T25,T3,T46,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,0,0,0,0,0.0,0.00010008477030297951,43
1,0,0,0,0,0,1,0,0,0,0,0.0,0.00343174868691615,10
2,0,1,0,0,0,0,0,0,0,0,0.0,0.0034319004083159716,8
3,0,0,0,0,0,0,1,0,0,0,0.0,0.003432854625007382,8
4,0,0,0,1,0,0,0,0,0,0,0.0,0.0035020412581950673,12
5,0,0,1,0,0,0,0,0,0,0,0.0,0.0035394122632733138,3
6,0,0,0,0,0,0,0,0,0,1,0.0,0.004295464341925885,4
7,0,0,0,0,0,0,0,1,0,0,0.0,0.00442870195135145,2
8,1,0,0,0,0,0,0,0,0,0,0.0,0.005132035648465021,3
9,0,0,0,0,1,0,0,0,0,0,0.0,0.006067530738145111,3
10,0,0,0,0,0,0,0,0,1,0,0.0,0.0067651103032399336,2
11,0,0,0,0,0,0,0,0,0,0,0.1,0.00010008477030297951,1
12,0,0,0,0,0,1,1,0,0,0,0.0,0.013433659711762875,1
