,Unnamed: 0,sample_list,selected_list,selected_num,selected_time,selected_rate,fval,qubit_num,spent_time(s),embedding_time(s),sampling_time(s),timing,problem_id,embedding_context,warnings
0,0,"[0, 33, 75, 22, 84, 73, 26, 54, 39, 19]",[84],1,[126187.0],[1.0],0.0180917956600248,16,3.1995999813079834,3.1756720113079835,0.0778400897979736,"{'qpu_sampling_time': 8168.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 41.14, 'qpu_access_time': 23927.97, 'qpu_access_overhead_time': 3147.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 268.0, 'post_processing_overhead_time': 268.0}",74cb346b-b2d6-40f2-ab59-5969803f28bd,"{'embedding': {'T33': (3419,), 'T0': (3284, 2732), 'T75': (3404,), 'T22': (2747, 3299), 'T84': (3449, 2687), 'T73': (2837, 3389), 'T26': (2672, 3434), 'T54': (3374, 2822), 'T39': (2717,), 'T19': (2702,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.00812813308696071}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T84', 'T0'), ('T84', 'T33'), ('T84', 'T75'), ('T84', 'T22'), ('T73', 'T84'), ('T26', 'T84'), ('T54', 'T84')]}}]"
1,1,"[22, 43, 73, 32, 81, 13, 88, 14, 25, 74]",[],0,[],[],0.0111556452690407,20,3.648756980895996,3.623940610895996,0.0851879119873046,"{'qpu_sampling_time': 9056.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 50.02, 'qpu_access_time': 24816.37, 'qpu_access_overhead_time': 2612.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 322.0, 'post_processing_overhead_time': 322.0}",fb6e8405-2d61-4dc8-a510-418ab47dcaf6,"{'embedding': {'T43': (1830,), 'T22': (1845,), 'T73': (2965, 1980), 'T32': (3009, 1920, 3010), 'T81': (1950, 2980), 'T13': (3085, 3084), 'T88': (1995, 2950), 'T14': (3070, 3069), 'T25': (2040, 3055, 3054), 'T74': (2995, 1935)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009289499067777214}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T73', 'T22'), ('T88', 'T22'), ('T88', 'T73'), ('T88', 'T32'), ('T88', 'T81'), ('T14', 'T22'), ('T14', 'T73'), ('T14', 'T88'), ('T25', 'T22'), ('T25', 'T73'), ('T25', 'T88'), ('T25', 'T14')]}}]"
2,2,"[66, 43, 63, 73, 24, 0, 37, 79, 16, 44]",[],0,[],[],0.0093453925470699,16,3.3777260780334477,3.3501985080334475,0.0723369121551513,"{'qpu_sampling_time': 11768.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 77.14, 'qpu_access_time': 27527.57, 'qpu_access_overhead_time': 574.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1924.0, 'post_processing_overhead_time': 1924.0}",c8618a96-c31a-4d39-ae3a-1fc20358e53c,"{'embedding': {'T43': (5088, 747), 'T66': (5223, 807), 'T63': (792, 5238), 'T73': (5193,), 'T24': (777,), 'T0': (5208,), 'T37': (5073, 732), 'T79': (5178, 717), 'T16': (5163, 702), 'T44': (762,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008821680212119942}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T73', 'T66'), ('T0', 'T66'), ('T0', 'T73'), ('T16', 'T66'), ('T16', 'T73'), ('T16', 'T0')]}}]"
3,3,"[19, 12, 60, 87, 63, 17, 37, 10, 22, 28]",[],0,[],[],0.0109916962679565,17,3.2966909408569336,3.2698589708569337,0.0811967849731445,"{'qpu_sampling_time': 11072.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.18, 'qpu_access_time': 26831.97, 'qpu_access_overhead_time': 784.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 198.0, 'post_processing_overhead_time': 198.0}",84a3a3b7-79e2-4b69-8181-ada4a99f0123,"{'embedding': {'T12': (2396, 4917), 'T19': (4963,), 'T60': (2425,), 'T87': (4992, 2381), 'T63': (2410,), 'T17': (2546, 4948), 'T37': (5007, 2440), 'T10': (4978,), 'T22': (2455, 2395, 4857), 'T28': (2531, 4933)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008906728097106877}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T87', 'T12'), ('T17', 'T12'), ('T17', 'T87'), ('T10', 'T12'), ('T10', 'T87'), ('T10', 'T17'), ('T22', 'T12'), ('T22', 'T87'), ('T22', 'T17'), ('T22', 'T10')]}}]"
4,4,"[56, 59, 66, 12, 11, 39, 72, 68, 60, 16]",[11],1,[8620.0],[0.3005464480874317],0.015373222055704,16,3.186527967453003,3.159647997453003,0.0714359283447265,"{'qpu_sampling_time': 11120.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.66, 'qpu_access_time': 26879.97, 'qpu_access_overhead_time': 1365.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1998.0, 'post_processing_overhead_time': 1998.0}",26c1c4a6-5c09-4ee3-8f7c-e722a95a4833,"{'embedding': {'T59': (4873,), 'T56': (4843, 2590), 'T66': (2605, 4858), 'T12': (2575,), 'T11': (4888,), 'T39': (2545, 4723), 'T72': (2560,), 'T68': (4828, 2515), 'T60': (2530, 4738), 'T16': (2500, 4813)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009774271727557564}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T66', 'T56'), ('T12', 'T56'), ('T12', 'T66'), ('T72', 'T56'), ('T72', 'T66'), ('T72', 'T12'), ('T68', 'T56'), ('T68', 'T66'), ('T68', 'T12'), ('T68', 'T72'), ('T16', 'T56'), ('T16', 'T66'), ('T16', 'T12'), ('T16', 'T72'), ('T16', 'T68')]}}]"
5,5,"[77, 61, 86, 63, 66, 50, 55, 32, 21, 17]",[77],1,[15493.0],[0.7272727272727273],0.0157255906724405,16,3.1577372550964355,3.1294892850964358,0.0719642639160156,"{'qpu_sampling_time': 12488.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 84.34, 'qpu_access_time': 28247.97, 'qpu_access_overhead_time': 1480.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 348.0, 'post_processing_overhead_time': 348.0}",9d05ea8b-fbc3-48ec-bb04-642c5cb86b56,"{'embedding': {'T61': (165, 3015), 'T77': (3045,), 'T86': (150, 3000), 'T63': (195, 2910), 'T66': (3060, 240), 'T50': (255, 3075), 'T55': (180, 2925), 'T32': (3030,), 'T21': (210,), 'T17': (225,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.008644344722580148}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T86', 'T77'), ('T66', 'T86'), ('T55', 'T86'), ('T55', 'T66'), ('T32', 'T86'), ('T21', 'T86'), ('T21', 'T66'), ('T17', 'T86'), ('T17', 'T66'), ('T17', 'T21')]}}]"
6,6,"[69, 62, 72, 14, 0, 13, 71, 83, 42, 74]",[62],1,[54721.0],[1.0],0.0173946217687642,18,5.502672910690308,5.477882540690308,0.0780801773071289,"{'qpu_sampling_time': 9030.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 49.76, 'qpu_access_time': 24790.37, 'qpu_access_overhead_time': 2622.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 663.0, 'post_processing_overhead_time': 663.0}",ade4060f-caaf-4c32-8017-3eef41a86a93,"{'embedding': {'T62': (3445, 1922), 'T69': (3460, 1998), 'T72': (1967, 3385), 'T14': (1892, 3430), 'T0': (1937, 3355), 'T13': (3505,), 'T71': (3340, 1952), 'T83': (1907, 3475), 'T42': (1982, 1983), 'T74': (3490,)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.010041040877108885}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T72', 'T62'), ('T14', 'T62'), ('T14', 'T72'), ('T0', 'T62'), ('T0', 'T14'), ('T71', 'T62'), ('T71', 'T72'), ('T71', 'T14'), ('T71', 'T0'), ('T83', 'T62'), ('T83', 'T72'), ('T83', 'T14'), ('T83', 'T0'), ('T83', 'T71')]}}]"
7,7,"[7, 47, 43, 80, 14, 75, 17, 38, 59, 4]",[80],1,[29406.0],[0.7043010752688172],0.0144615459492356,17,3.193377017974853,3.168762647974853,0.0794169902801513,"{'qpu_sampling_time': 8854.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 48.0, 'qpu_access_time': 24614.37, 'qpu_access_overhead_time': 775.63, 'qpu_programming_time': 15760.37, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 1406.0, 'post_processing_overhead_time': 1406.0}",133382d5-e688-4a77-8a49-c78d6164864a,"{'embedding': {'T47': (2059, 3805), 'T7': (1969, 3700), 'T43': (3790, 1909), 'T80': (3715, 2000, 1999), 'T14': (1939,), 'T75': (1924,), 'T17': (3835,), 'T38': (1894, 3850), 'T59': (3820,), 'T4': (3865, 1954)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.010517349058134983}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T47', 'T7'), ('T80', 'T7'), ('T14', 'T7'), ('T14', 'T47'), ('T14', 'T80'), ('T17', 'T7'), ('T17', 'T47'), ('T17', 'T80'), ('T17', 'T14'), ('T38', 'T7'), ('T38', 'T14'), ('T38', 'T17'), ('T4', 'T7'), ('T4', 'T47'), ('T4', 'T80'), ('T4', 'T14'), ('T4', 'T17'), ('T4', 'T38')]}}]"
8,8,"[76, 83, 13, 7, 63, 11, 30, 75, 50, 34]",[30],1,[475631.0],[0.6],0.0164883828864102,17,3.4893760681152344,3.4648600981152344,0.08197021484375,"{'qpu_sampling_time': 8756.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 47.02, 'qpu_access_time': 24515.97, 'qpu_access_overhead_time': 1339.03, 'qpu_programming_time': 15759.97, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 290.0, 'post_processing_overhead_time': 290.0}",800a1871-6a72-4f81-9e85-15c5d6b2f353,"{'embedding': {'T83': (2044, 3701, 2043), 'T76': (3745,), 'T13': (1984, 3640), 'T7': (2014,), 'T63': (1969, 3790), 'T11': (1999, 3805), 'T30': (2029,), 'T75': (3730,), 'T50': (3775, 1954), 'T34': (2104, 3760)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.007520415088463387}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T30', 'T76'), ('T30', 'T83'), ('T30', 'T13'), ('T30', 'T7'), ('T30', 'T11'), ('T75', 'T30'), ('T34', 'T30')]}}]"
9,9,"[74, 7, 71, 83, 69, 60, 8, 13, 57, 79]",[],0,[],[],0.0144965519521739,16,3.5641260147094727,3.5369584447094726,0.0857291221618652,"{'qpu_sampling_time': 11408.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 73.54, 'qpu_access_time': 27167.57, 'qpu_access_overhead_time': 997.43, 'qpu_programming_time': 15759.57, 'qpu_delay_time_per_sample': 20.54, 'total_post_processing_time': 176.0, 'post_processing_overhead_time': 176.0}",8c6ec1e8-e228-4342-a2b9-a39962378b29,"{'embedding': {'T7': (700, 4818), 'T74': (745,), 'T71': (4863,), 'T83': (730,), 'T69': (4833, 805), 'T60': (4803, 715), 'T8': (775, 4728), 'T13': (4713, 760), 'T57': (4878,), 'T79': (790, 4848)}, 'chain_break_method': 'majority_vote', 'embedding_parameters': {}, 'chain_strength': 0.009028395825417024}","[{'type': <class 'dwave.system.warnings.ChainStrengthWarning'>, 'message': 'Some quadratic biases are stronger than the given chain strength', 'level': 30, 'data': {'source_interactions': [('T71', 'T7'), ('T83', 'T7'), ('T83', 'T71'), ('T8', 'T7'), ('T8', 'T71'), ('T8', 'T83'), ('T57', 'T7'), ('T57', 'T71'), ('T57', 'T83')]}}]"
